HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
5084794,YK,Y1A,E,2023-03-01,2023,Single Detached,184.2,One and a half,1991,B1,1,3.8202,17547.2,17.547,35009.0,9724.8,117657.3,32682.8,9724.8,0.0,0.0,0.0,10629.5,205663354,Air,,12608.5,T,5.54,3.65,2.12,,,100.0,,,,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,DAIKIN,2MXL18QMVJU*,,18000,11400,,,10.3,17,No,5.275,,0.301,
5043488,YK,Y1A,E,2023-08-01,2023,Single Detached,352.7,One storey,1970,B1;B2;C1;C2;F1;F2,1,4.2286,21586.0,21.586,72748.7,20208.1,118049.1,32791.7,20208.2,0.0,0.0,0.0,0.0,211259282,Air,,32881.7,T,15.83,3.44,2.05,,,88.0,,,,Central split system,1.78565,Electric furnace,Electricity,Wood fireplace,Softwood,Yes,Mitsubishi Electric,PUZ-HA42NKA1,PVA-A42AA*,54000,38500,48000,1.90,9.3,15.4,Yes,15.826,14.067,0.733,0.652
1791637,YK,Y1A,E,2023-07-01,2023,Single Detached,211.6,One storey,2009,C1;C2;F1;F2,1,2.5138,11050.5,11.05,30092.8,8359.2,77110.8,21419.8,8359.2,0.0,0.0,0.0,0.0,211259279,Air,,26031.1,T,11.72,3.42,2.0,,,95.0,,,,Central split system,3.77,Electric furnace,Electricity,,,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,1.061,1.008
5067181,YK,Y1A,E,2023-05-01,2023,"Row house, end unit",148.3,Two storeys,1954,B1,1,6.5299,13024.6,13.025,34468.5,9574.7,85745.5,23818.4,9574.5,0.0,0.0,0.0,2244.2,211259279,Air,,26031.2,T,11.72,3.42,2.0,,,95.0,,,,Central split system,3.77,Electric furnace,Electricity,Adv. airtight wood stove + cat. conv.,Softwood,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,0.9,0.855
5078162,YK,Y1A,E,2023-02-01,2023,Single Detached,175.4,One storey,1969,B1;P1,1,3.1977,15606.9,15.607,27685.2,7690.4,151997.5,42221.9,7690.3,0.0,22275.5,0.0,0.0,206223052,Air,,11095.1,T,11.14,3.42,2.0,,,100.0,,,ESTAR,Central split system,3.77,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Space heater,Oil,Yes,,,,,,,,,,,,,,
5102453,YK,Y1A,E,2023-07-01,2023,Single Detached,179.7,One storey,1976,B1,1,2.3859,8804.7,8.805,23428.3,6507.9,81421.8,22617.3,6507.8,0.0,0.0,3589.2,0.0,210722665,Air,,7033.7,T,14.42,4.427,3.13,,,90.0,,,ESTAR,Mini-split ductless,3.498,Electric furnace,Electricity,Other (describe),Propane,Yes,DAIKIN,3MXL24WMVJU*,,24000,15500,21600,1.80,9.7,18,Yes,7.034,6.33,0.799,0.719
,YK,Y1A,E,2022-09-01,2022,"Row house, end unit",176.1,Two storeys,2017,B1,1,1.5834,6239.6,6.24,16253.9,4515.0,55155.9,15321.2,4515.0,0.0,0.0,0.0,0.0,8033586,Air,,17430.0,T,7.47,3.55,2.09,,,102.0,,,ESTAR,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,FUJITSU,AOU24RLXFZH,,24000,15400,25600,2.06,10,20,Yes,7.034,7.503,1.127,1.202
5108585,YK,Y1A,D,2023-05-01,2023,Single Detached,389.8,Two storeys,1995,B1,1,1.763,17084.0,17.084,37759.0,10488.7,119856.1,33293.6,10488.7,0.0,0.0,10459.3,0.0,201754323,Air,,47952.2,T,11.72,3.51,1.83,,,100.0,,,ESTAR,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (unsealed),Propane,Yes,Mitsubishi Electric,PUZ-HA36NHA5,PVA-A36AA*,38000,29000,,,11,17.8,No,11.137,,0.652,
1807182,YK,Y1A,D,2022-11-01,2022,Single Detached,232.6,One storey,1997,B1,1,1.8961,10817.2,10.817,52991.5,14720.0,98801.9,27445.2,14720.1,0.0,0.0,0.0,0.0,201754495,Air,,14067.4,T,14.07,4.051,2.05,,,100.0,,,ESTAR,Central split system,3.199,Electric furnace,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA42NKA,PVA-A42AA*,48000,42000,,,11,15.3,No,14.067,,1.3,
1807182,YK,Y1A,E,2023-11-01,2023,Single Detached,232.6,One storey,1997,B1,1,2.1424,11353.9,11.354,55469.5,15408.3,101205.8,28112.9,15408.2,0.0,0.0,0.0,0.0,201754495,Air,,14067.4,T,14.07,4.051,2.05,,,100.0,,,ESTAR,Central split system,3.199,Electric furnace,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA42NKA,PVA-A42AA*,48000,42000,,,11,15.3,No,14.067,,1.239,
5238195,YK,Y1A,D,2023-03-01,2023,Single Detached,220.0,One storey,1973,B1;P1,1,4.2318,15046.7,15.047,51816.4,14393.6,95236.3,26454.7,14393.4,0.0,0.0,0.0,0.0,204926514,Air,,32881.6,T,32.88,3.31,1.95,,,100.0,,,ESTAR,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Adv. airtight wood stove + cat. conv.,Softwood,Yes,Mitsubishi Electric,MXZ-5C42NAHZ2,,48000,34000,,,10.8,18.5,No,14.067,,0.935,
5238195,YK,Y1A,E,2023-10-01,2023,Single Detached,220.0,One storey,1973,B1;P1,1,3.3075,9748.5,9.748,32095.8,8915.6,76034.7,21120.9,8915.6,0.0,0.0,0.0,0.0,204926514,Air,,32881.7,T,32.88,3.31,1.95,,,100.0,,,ESTAR,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Adv. airtight wood stove + cat. conv.,Softwood,Yes,Mitsubishi Electric,MXZ-5C42NAHZ2,,48000,34000,,,10.8,18.5,No,14.067,,1.443,
5246883,YK,Y1A,E,2023-04-01,2023,Single Detached,200.2,Two storeys,1978,B1;C1;F1,1,2.6529,17668.3,17.668,73463.8,20406.8,120170.1,33380.9,20406.8,0.0,0.0,0.0,0.0,202521824,Air,,24649.0,T,10.73,2.066,2.0,,,100.0,,,,Mini-split ductless,3.04,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,DAIKIN,4MXL36TVJU,,34400,22400,,,11.2,21.7,No,10.082,,0.571,
5288459,YK,Y1A,D,2023-12-01,2023,Single Detached,198.1,One and a half,1983,C1;F1,1,2.7799,19877.1,19.877,60161.7,16711.7,105946.4,29429.8,16711.8,0.0,0.0,0.0,0.0,201754495,Air,,26007.1,T,14.07,3.15,1.91,,,100.0,,,,Central single package system,2.88,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Wood fireplace,Mixed Wood,Yes,Mitsubishi Electric,PUZ-HA42NKA,PVA-A42AA*,48000,42000,,,11,15.3,No,14.067,,0.708,
5317744,YK,Y1A,E,2023-11-01,2023,Single Detached,182.8,One storey,1966,B1;C1;F1;P1,1,2.4158,9506.5,9.506,30913.4,8587.1,77619.6,21561.2,8587.0,0.0,0.0,0.0,0.0,207641335,Air,,17221.1,T,10.84,3.14,1.83,,,68.0,,,ESTAR,Mini-split ductless,2.79,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/36HF/MOQ,,37000,26800,25200,1.80,9.5,23.9,No,10.844,7.385,1.141,0.777
5023164,YK,Y1A,E,2024-02-01,2024,Single Detached,194.4,One storey,1970,B1;B2,1,3.6425,12582.1,12.582,38478.2,10688.5,82218.8,22838.7,10688.4,0.0,0.0,0.0,0.0,211259279,Air,,11095.1,T,11.72,3.81,2.0,,,95.0,,,,Central split system,3.77,Electric furnace,Electricity,Adv. airtight wood stove + cat. conv.,Softwood,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,0.932,0.885
1762326,YK,Y1A,E,2024-01-01,2024,Single Detached,193.4,One storey,1995,B1,1,4.2498,14036.4,14.036,41703.7,11584.5,85082.1,23634.1,11584.5,0.0,0.0,0.0,0.0,206223054,Air,,20588.8,T,11.14,3.43,1.96,,,100.0,,,,Central single package system,3.7,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA36NKA,PEAD-A36AA7,38000,25400,,,10.4,17.1,No,11.137,,0.793,
5168472,YK,Y0B,E,2022-10-01,2022,Single Detached,279.5,Two storeys,1912,B1;B2,1,6.212,21804.8,21.805,57324.6,15923.6,122395.3,33999.0,15923.7,0.0,1340.6,0.0,4443.1,8908615,Air,,24708.4,T,10.67,3.44,2.02,,,100.0,,,ESTAR,Mini-split ductless,3.29,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Adv. airtight wood stove + cat. conv.,Softwood,Yes,FUJITSU,AOU36RLXFZH,,36000,21400,36400,2.02,9.5,20.5,Yes,10.551,10.668,0.484,0.489
5313680,YK,Y1A,N,2024-01-01,2024,Single Detached,275.5,Two storeys,2023,B1,1,0.5572,5820.9,5.821,15048.1,4180.1,62472.2,17353.5,4180.0,0.0,0.0,0.0,0.0,8858354,Air,,6766.4,T,5.57,3.4,1.97,,,53.0,,,,Mini-split ductless,1.79945,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.906,
5313680,YK,Y1A,P,2023-06-01,2023,Single Detached,275.5,Two storeys,2023,B1,1,1.5,7246.7,7.247,19317.9,5366.1,66174.6,18382.0,5366.2,0.0,0.0,0.0,0.0,8858354,Air,,6766.4,T,5.57,3.4,1.97,,,53.0,,,,Mini-split ductless,1.79945,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.728,
5313688,YK,Y1A,N,2023-11-01,2023,Single Detached,275.5,Two storeys,2023,B1,1,0.6051,6036.6,6.037,15736.7,4371.3,63044.2,17512.4,4371.4,0.0,0.0,0.0,0.0,8858354,Air,,6766.4,T,5.57,3.4,1.97,,,53.0,,,,Mini-split ductless,1.79945,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.874,
5313688,YK,Y1A,P,2023-06-01,2023,Single Detached,275.5,Two storeys,2023,B1,1,1.5,7246.7,7.247,19317.9,5366.1,66174.6,18382.0,5366.2,0.0,0.0,0.0,0.0,8858354,Air,,6766.4,T,5.57,3.4,1.97,,,53.0,,,,Mini-split ductless,1.79945,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.728,
5316360,YK,Y1A,D,2023-06-01,2023,Single Detached,362.6,Two storeys,2022,B1,1,1.1075,9832.8,9.833,35336.9,9815.9,77480.8,21522.6,9815.9,0.0,0.0,0.0,0.0,206223048,Air,,9380.0,T,9.38,4.465,2.17,,,100.0,,,ESTAR,Central split system,2.578,Electric furnace,Electricity,,,Yes,,,,,,,,,,,,,,
25484,YK,Y1A,D,2022-08-01,2022,Single Detached,190.9,One storey,1972,C1;F1,1,5.7306,17168.5,17.168,35936.5,9982.4,99616.1,27671.4,9982.6,0.0,0.0,5690.9,0.0,206223006,Air,,26024.7,T,26.02,3.6,2.09,,,100.0,,,ESTAR,Not installed,0.0,Condensing boiler,Propane,Fireplace with spark ignit. (sealed),Propane,Yes,,,,,,,,,,,,,,
25484,YK,Y1A,E,2024-01-01,2024,Single Detached,190.9,One storey,1972,C1;F1,1,5.2435,13827.4,13.827,28437.4,7899.3,87047.7,24180.1,7899.2,0.0,0.0,4282.3,0.0,206223006,Air,,26024.7,T,26.02,3.6,2.09,,,100.0,,,ESTAR,Not installed,0.0,Condensing boiler,Propane,Fireplace with spark ignit. (sealed),Propane,Yes,,,,,,,,,,,,,,
5346856,YK,Y1A,N,2024-02-01,2024,Single Detached,212.2,Two storeys,2023,B1,1,0.6779,5773.2,5.773,19886.4,5524.0,62461.3,17350.5,5523.9,0.0,0.0,0.0,0.0,207657629,Air,,12672.1,T,5.28,3.09,1.82,,,103.0,,,,Mini-split ductless,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OQ,SENA/18HF/IQ,18000,15000,18000,1.80,11.3,21.5,Yes,5.275,5.275,0.914,0.914
5346856,YK,Y1A,P,2023-07-01,2023,Single Detached,212.2,Two storeys,2023,B1,1,1.5,6913.9,6.914,23449.9,6513.9,65904.9,18307.1,6513.9,0.0,0.0,0.0,0.0,207657629,Air,,12672.1,T,5.28,3.09,1.82,,,103.0,,,,Mini-split ductless,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OQ,SENA/18HF/IQ,18000,15000,18000,1.80,11.3,21.5,Yes,5.275,5.275,0.763,0.763
5353254,YK,Y1A,N,2022-02-01,2022,Single Detached,243.2,Two storeys,2021,B1,1,0.7749,6149.7,6.15,17252.0,4792.3,58526.5,16257.5,4792.3,0.0,0.0,0.0,0.0,8858354,Air,,6770.0,T,5.28,3.4,1.97,,,0.0,,,,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.858,
5353254,YK,Y1A,P,2022-02-01,2022,Single Detached,243.2,Two storeys,2021,B1,1,1.5,7225.1,7.225,20523.6,5701.0,61798.4,17166.4,5701.2,0.0,0.0,0.0,0.0,8858354,Air,,6770.0,T,5.28,3.4,1.97,,,0.0,,,,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.73,
5353297,YK,Y1A,N,2022-05-01,2022,Single Detached,249.6,Two storeys,2021,B1,1,0.7375,7006.9,7.007,21432.8,5953.6,65006.1,18057.4,5953.7,0.0,0.0,0.0,0.0,8858354,Air,,6770.0,T,5.57,3.4,1.97,,,53.0,,,,Mini-split ductless,3.32,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.753,
5356409,YK,Y1A,N,2022-11-01,2022,Single Detached,249.6,Two storeys,2021,B1,1,0.8485,7074.6,7.075,20855.1,5793.1,64481.4,17911.6,5793.1,0.0,0.0,0.0,0.0,8858354,Air,,6766.1,T,5.57,3.63,1.97,,,53.0,,,,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.746,
5356424,YK,Y1A,N,2022-12-01,2022,Single Detached,268.6,Two storeys,2021,B1,1,0.7648,7119.8,7.12,21537.3,5982.6,66642.5,18512.0,5982.5,0.0,0.0,0.0,0.0,8858354,Air,,6766.1,T,5.57,3.63,1.97,,,53.0,,,,Mini-split ductless,1.8098,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.741,
1873998,YK,Y1A,E,2021-11-01,2021,Single Detached,186.8,One storey,1978,B1,1,2.4435,11223.0,11.223,35794.7,9943.1,80121.9,22256.3,9943.1,0.0,0.0,0.0,0.0,201754323,Air,,10550.6,T,11.14,3.12,1.83,,,100.0,,,,Central split system,3.47,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,Mitsubishi Electric,PUZ-HA36NHA5,PVA-A36AA*,38000,29000,,,11,17.8,No,11.137,,0.992,
2016678,YK,Y1A,E,2024-06-01,2024,Single Detached,191.4,One storey,1975,B1;P1,1,3.5673,13253.6,13.254,41458.8,11516.4,84239.5,23400.0,11516.5,0.0,0.0,0.0,0.0,211259279,Air,,26031.1,T,11.72,3.42,2.0,,,95.0,,,,Not installed,0.0,Electric furnace,Electricity,Wood fireplace,Softwood,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,0.885,0.84
5088454,YK,Y0B,E,2024-02-01,2024,Single Detached,186.5,One storey,1985,B1;C1;F1,1,8.0781,17915.5,17.916,23637.0,6565.9,139494.8,38748.9,6565.9,0.0,0.0,0.0,6565.9,10221199,Air,,7619.8,T,7.62,3.51,2.1,,,72.0,,,,Mini-split ductless,3.0,Outdoor wood boiler,Mixed Wood,Space heater,Oil,Yes,PANASONIC,CU-3E19RBU-5,,19000,20800,18900,1.88,10.1,22,Yes,5.568,5.539,0.311,0.309
5045070,YK,Y1A,E,2024-04-01,2024,Single Detached,240.7,One storey,1970,B1;P1,1,4.3206,15276.3,15.276,48864.4,13573.6,98728.9,27424.9,13573.4,0.0,0.0,1794.5,0.0,211259279,Air,,26031.1,T,11.72,3.42,2.0,,,95.0,,,ESTAR,Central single package system,3.77,Electric furnace,Electricity,Fireplace with pilot (sealed),Propane,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,0.767,0.729
5084527,YK,Y1A,E,2024-04-01,2024,Single Detached,239.4,Two storeys,1976,B1,1,3.8798,16448.4,16.448,42062.6,11684.1,109205.8,30335.2,11684.3,0.0,6740.9,0.0,0.0,211259279,Air,,26031.2,T,11.72,3.42,2.0,,,95.0,,,,Central split system,3.77,Mid-efficiency furnace (no dil. air),Oil,Fireplace with spark ignit. (sealed),Propane,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,0.713,0.677
5082339,YK,Y1A,E,2024-04-01,2024,Single Detached,257.3,Two storeys,2006,B1,1,1.8377,13631.6,13.632,49134.3,13648.5,94222.8,26173.2,13648.4,0.0,0.0,0.0,0.0,206223052,Air,,26031.2,T,11.14,3.42,2.0,,,100.0,,,ESTAR,Central split system,3.77,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,,,,,,,,,,,,,,
5107914,YK,Y1A,E,2024-02-01,2024,Single Detached,194.6,Split level,1994,B1;B2,1,3.3365,10768.9,10.769,22713.8,6309.4,81524.6,22645.9,6309.5,0.0,4190.0,0.0,0.0,211259279,Air,,20588.8,T,11.72,3.42,2.0,,,95.0,,,,Central split system,3.77,Mid-efficiency furnace (no dil. air),Oil,Fireplace with spark ignit. (sealed),Propane,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,1.089,1.034
5316360,YK,Y1A,E,2023-09-01,2023,Single Detached,362.6,Two storeys,2022,B1,1,1.0272,9575.9,9.576,32934.4,9148.5,75165.1,20879.4,9148.4,0.0,0.0,0.0,0.0,206223048,Air,,9380.0,T,9.38,4.465,2.17,,,100.0,,,ESTAR,Central split system,2.578,Electric furnace,Electricity,,,Yes,,,,,,,,,,,,,,
5386434,YK,Y1A,N,2024-04-01,2024,Single Detached,212.2,Two storeys,2023,B1,1,0.7387,5794.4,5.794,19785.7,5496.1,62276.8,17299.2,5496.2,0.0,0.0,0.0,0.0,207657629,Air,,12672.1,T,5.28,3.09,1.82,,,103.0,,,,Mini-split ductless,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OQ,SENA/18HF/IQ,18000,15000,18000,1.80,11.3,21.5,Yes,5.275,5.275,0.91,0.91
5386434,YK,Y1A,P,2023-07-01,2023,Single Detached,212.2,Two storeys,2023,B1,1,1.5,6913.9,6.914,23322.8,6478.6,65738.8,18260.9,6478.7,0.0,0.0,0.0,0.0,207657629,Air,,12672.1,T,5.28,3.09,1.82,,,103.0,,,,Mini-split ductless,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OQ,SENA/18HF/IQ,18000,15000,18000,1.80,11.3,21.5,Yes,5.275,5.275,0.763,0.763
5600228,YK,Y1A,P,2024-01-01,2024,Single Detached,308.6,One storey,2023,B1,1,1.5,7753.3,7.753,23989.0,6663.7,67128.5,18647.0,6663.7,0.0,0.0,0.0,0.0,211259279,Air,Ductless Mini- or Multi-split system,20588.8,T,11.72,3.57,2.0,0.0,0.0,95.0,0.0,0.0,,Ductless Mini- or Multi-split system,3.77,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,1.512,1.436
5400693,YK,Y1A,N,2024-05-01,2024,Single Detached,543.8,One storey,2024,B1,1,0.6962,10209.8,10.21,39148.9,10874.8,81946.8,22763.2,10874.8,0.0,0.0,0.0,0.0,211259282,Air,,26007.0,T,15.83,3.28,2.05,,,88.0,,,ESTAR,Central single package system,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA42NKA1,PVA-A42AA*,54000,38500,48000,1.90,9.3,15.4,Yes,15.826,14.067,1.55,1.378
5400693,YK,Y1A,P,2024-05-01,2024,Single Detached,543.8,One storey,2024,B1,1,1.5,14313.1,14.313,61343.2,17039.9,104426.8,29007.7,17039.9,0.0,0.0,0.0,0.0,211259282,Air,,26007.1,T,15.83,3.28,2.05,,,88.0,,,ESTAR,Central single package system,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA42NKA1,PVA-A42AA*,54000,38500,48000,1.90,9.3,15.4,Yes,15.826,14.067,1.106,0.983
5402383,YK,Y1A,N,2024-05-01,2024,Single Detached,261.3,Two storeys,2023,B1,1,0.6415,5070.2,5.07,12268.5,3407.9,59157.4,16432.7,3408.1,0.0,0.0,0.0,727.8,211259282,Air,,32881.7,T,1.41,3.24,1.91,,,100.0,,,,Central split system,2.88,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA42NKA1,PVA-A42AA*,54000,38500,48000,1.90,9.3,15.4,Yes,15.826,14.067,3.121,2.775
5402383,YK,Y1A,P,2023-01-01,2023,Single Detached,261.3,Two storeys,2023,B1,1,1.5,6758.4,6.758,16403.5,4556.6,61848.5,17180.3,4556.4,0.0,0.0,0.0,1063.6,206223044,Air,,17810.0,F,0.0,3.26,0.0,,,0.0,,,,Not installed,0.0,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Softwood,Yes,,,,,,,,,,,,,,
5403444,YK,Y1A,N,2024-05-01,2024,Single Detached,249.6,Two storeys,2024,B1,1,0.7634,6549.4,6.549,20375.1,5659.8,63204.4,17556.9,5659.8,0.0,0.0,0.0,0.0,8858354,Air,,6766.4,T,5.57,3.4,1.97,,,53.0,,,ESTAR,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.805,
5403444,YK,Y1A,P,2024-05-01,2024,Single Detached,249.6,Two storeys,2024,B1,1,1.0,7059.5,7.06,22055.4,6126.5,64849.3,18013.8,6126.4,0.0,0.0,0.0,0.0,8858354,Air,,6766.4,T,5.57,3.4,1.97,,,53.0,,,ESTAR,Mini-split ductless,3.23,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/MOZ,,18000,11800,,,9.1,22.4,No,5.275,,0.747,
5407822,YK,Y1A,N,2024-06-01,2024,Detached Duplex,174.0,Two storeys,2024,B1,2,0.6596,4659.0,4.659,15939.8,4427.8,43563.1,12101.0,4427.8,0.0,0.0,0.0,0.0,207657629,Air,,10637.6,T,5.28,2.95,1.82,,,103.0,,,,Mini-split ductless,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OQ,SENA/18HF/IQ,18000,15000,18000,1.80,11.3,21.5,Yes,5.275,5.275,1.132,1.132
5407822,YK,Y1A,P,2024-06-01,2024,Detached Duplex,174.0,Two storeys,2024,B1,2,1.5,5303.9,5.304,17904.0,4973.4,45480.0,12633.4,4973.4,0.0,0.0,0.0,0.0,207657629,Air,,10637.6,T,5.28,2.95,1.82,,,103.0,,,,Mini-split ductless,3.11,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/18HF/OQ,SENA/18HF/IQ,18000,15000,18000,1.80,11.3,21.5,Yes,5.275,5.275,0.995,0.995
5407821,YK,Y1A,P,2024-06-01,2024,Detached Duplex,91.9,Two storeys,2024,B1,2,1.5,2603.5,2.604,5611.4,1558.7,33558.2,9321.8,1558.6,0.0,0.0,0.0,0.0,207657627,Air,,6585.9,T,3.52,2.97,1.97,,,92.0,,,,Mini-split ductless,3.58,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,,,Yes,SENVILLE,SENA/09HF/OQ,SENA/09HF/IQ,12000,9500,10600,2.00,11.5,28.1,Yes,3.517,3.107,1.351,1.193
5307292,YK,Y1A,E,2024-07-01,2024,Single Detached,185.2,One storey,1975,B1;P1,1,2.7047,11271.7,11.272,41488.0,11524.5,85834.8,23843.2,11524.5,0.0,0.0,0.0,0.0,211259279,Air,,26031.2,T,11.72,3.42,2.0,,,95.0,,,ESTAR,Central split system,3.77,Electric furnace,Electricity,Advanced airtight wood stove,Softwood,Yes,Mitsubishi Electric,PUZ-HA36NKA,PVA-A36AA*,40000,24600,38000,2.00,10,18.2,Yes,11.723,11.137,1.04,0.988
5406036,YK,Y1A,E,2024-11-01,2024,Double/Semi-detached,139.0,Two storeys,2007,B1,1,2.2019,6889.8,6.89,19581.1,5439.2,64053.7,17792.8,5439.2,0.0,0.0,0.0,0.0,211259274,Air,,21921.1,T,9.96,3.65,2.17,,,94.0,,,ESTAR,Central split system,3.82,Electric furnace,Electricity,,,Yes,Mitsubishi Electric,PUZ-HA30NKA,PVA-A30AA*,34000,21000,32000,2.10,8.7,18,Yes,9.964,9.378,1.446,1.361
