"BORE_HOLE_ID","WELL_ID","DP2BR","CODEOB","OPEN_HOLE","DATE_COMPLETED","Remarks","ZONE","EAST83","NORTH83","UTMRC","LOCATION_METHOD","ORGCS","ELEVATION","ELEVRC","LOCATION_SOURCE_DATE","SOURCE_REVISION_COMMENT","IMPROVEMENT_LOCATION_SOURCE","IMPROVEMENT_LOCATION_METHOD","SUPPLIER_COMMENT","SPATIAL_STATUS","CLUSTER_KIND"
10052152,"1530617",,,,7/14/1999 0:00:00,"",18,411136.5,5035111,"9","lot",,,"",,,,,,,
10052153,"1530618",,,,7/14/1999 0:00:00,"",18,411136.5,5035111,"9","lot",,,"",,,,,,,
10052154,"1530619",,,,7/14/1999 0:00:00,"",18,410509.6,5037910,"9","lot",,,"",,,,,,,
10052155,"1530620",,,,6/4/1999 0:00:00,"",18,413355.6,5038777,"9","lot",,,"",,,,,,,
10052156,"1530621",,,,6/18/1999 0:00:00,"",18,462565.8,5013052,"9","lot",,,"",,,,,,,
10052157,"1530622",,,,4/16/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052158,"1530623",,,,5/28/1999 0:00:00,"",18,456020.8,5012988,"9","lot",,,"",,,,,,,
10052159,"1530625",,,,6/9/1999 0:00:00,"",18,466447,5036462,"3","gps","UTM83",,"",,,,,,,
10052160,"1530626",,,,7/30/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052161,"1530627",,,,7/14/1999 0:00:00,"",18,436421.7,5002166,"9","lot",,,"",,,,,,,
10052162,"1530628",,,,7/2/1999 0:00:00,"",18,434234.7,5005890,"9","lot",,,"",,,,,,,
10052163,"1530629",,,,7/1/1999 0:00:00,"",18,433760.6,5003654,"9","lot",,,"",,,,,,,
10052164,"1530630",,,,7/28/1999 0:00:00,"",18,421480.6,5005796,"9","lot",,,"",,,,,,,
10052165,"1530631",,,,7/26/1999 0:00:00,"",18,439965.7,5003598,"9","lot",,,"",,,,,,,
10052166,"1530632",,,,7/30/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052167,"1530633",,,,7/13/1999 0:00:00,"",18,439104.7,5004553,"9","lot",,,"",,,,,,,
10052168,"1530634",,,,7/8/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052169,"1530635",,,,7/16/1999 0:00:00,"",18,421238.6,5011669,"9","lot",,,"",,,,,,,
10052170,"1530636",,,,7/9/1999 0:00:00,"",18,421030.6,5013956,"9","lot",,,"",,,,,,,
10052171,"1530637",,,,7/19/1999 0:00:00,"",18,421238.6,5011669,"9","lot",,,"",,,,,,,
10052172,"1530638",,,,7/19/1999 0:00:00,"",18,422450.6,5014388,"9","lot",,,"",,,,,,,
10052173,"1530639",,,,7/21/1999 0:00:00,"",18,420633.6,5014419,"9","lot",,,"",,,,,,,
10052174,"1530640",,,,7/12/1999 0:00:00,"",18,424573.6,5024394,"9","lot",,,"",,,,,,,
10052175,"1530641",,,,7/12/1999 0:00:00,"",18,426245.6,5026732,"9","lot",,,"",,,,,,,
10052176,"1530642",,,,7/20/1999 0:00:00,"",18,434267.7,5011851,"9","lot",,,"",,,,,,,
10052177,"1530643",,,,7/6/1999 0:00:00,"",18,453157.8,5009336,"9","lot",,,"",,,,,,,
10052178,"1530644",,,,7/5/1999 0:00:00,"",18,453157.8,5009336,"9","lot",,,"",,,,,,,
10052179,"1530645",,,,7/7/1999 0:00:00,"",18,453157.8,5009336,"9","lot",,,"",,,,,,,
10052180,"1530646",,,,7/29/1999 0:00:00,"",18,421478.6,5035908,"9","lot",,,"",,,,,,,
10052181,"1530647",,,,8/11/1999 0:00:00,"",18,463950.9,5009184,"9","lot",,,"",,,,,,,
10052182,"1530648",,,,6/23/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052183,"1530649",,,,6/15/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052184,"1530650",,,,8/4/1999 0:00:00,"",18,462114.8,5014200,"9","lot",,,"",,,,,,,
10052185,"1530651",,,,7/27/1999 0:00:00,"",18,430744.7,5011988,"9","lot",,,"",,,,,,,
10052186,"1530652",,,,5/23/1999 0:00:00,"",18,453196.3,5016463,"9","lot",,,"",,,,,,,
10052187,"1530653",,,,5/23/1999 0:00:00,"",18,453196.3,5016463,"9","lot",,,"",,,,,,,
10052188,"1530654",,,,5/23/1999 0:00:00,"",18,453196.3,5016463,"9","lot",,,"",,,,,,,
10052189,"1530655",,,,5/23/1999 0:00:00,"",18,453196.3,5016463,"9","lot",,,"",,,,,,,
10052190,"1530656",,,,4/15/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052191,"1530657",,,,5/21/1999 0:00:00,"",18,457981.8,5008032,"9","lot",,,"",,,,,,,
10052192,"1530658",,,,7/23/1999 0:00:00,"",18,456300.8,5007021,"9","lot",,,"",,,,,,,
10052193,"1530659",,,,7/23/1999 0:00:00,"",18,456300.8,5007021,"9","lot",,,"",,,,,,,
10052194,"1530660",,,,7/23/1999 0:00:00,"",18,456300.8,5007021,"9","lot",,,"",,,,,,,
10052195,"1530661",,,,7/28/1999 0:00:00,"",18,410509.6,5037910,"9","lot",,,"",,,,,,,
10052196,"1530662",,,,7/28/1999 0:00:00,"",18,408800.6,5038026,"9","lot",,,"",,,,,,,
10052197,"1530663",,,,7/29/1999 0:00:00,"",18,416065.5,5027882,"9","lot",,,"",,,,,,,
10052198,"1530664",,,,6/21/1999 0:00:00,"",18,405233.5,5036601,"9","lot",,,"",,,,,,,
10052199,"1530665",,,,6/22/1999 0:00:00,"",18,405233.5,5036601,"9","lot",,,"",,,,,,,
10052200,"1530666",,,,6/21/1999 0:00:00,"",18,405618.5,5036117,"9","lot",,,"",,,,,,,
10052201,"1530667",,,,7/26/1999 0:00:00,"",18,411853.5,5032548,"9","lot",,,"",,,,,,,
10052202,"1530668",,,,7/8/1999 0:00:00,"",18,423957.6,5027128,"9","lot",,,"",,,,,,,
10052203,"1530669",,,,6/16/1999 0:00:00,"",18,422532.6,5022602,"9","lot",,,"",,,,,,,
10052204,"1530670",,,,6/17/1999 0:00:00,"",18,422532.6,5022602,"9","lot",,,"",,,,,,,
10052205,"1530671",,,,7/23/1999 0:00:00,"",18,420486.6,5031030,"9","lot",,,"",,,,,,,
10052206,"1530672",,,,8/6/1999 0:00:00,"",18,422608.6,5032790,"9","lot",,,"",,,,,,,
10052207,"1530673",,,,7/23/1999 0:00:00,"",18,420486.6,5031030,"9","lot",,,"",,,,,,,
10052208,"1530674",,,,8/3/1999 0:00:00,"",18,420574.6,5035120,"9","lot",,,"",,,,,,,
10052209,"1530675",,,,7/3/1999 0:00:00,"",18,422608.6,5032790,"9","lot",,,"",,,,,,,
10052210,"1530676",,,,7/8/1999 0:00:00,"",18,421790.6,5033718,"9","lot",,,"",,,,,,,
10052211,"1530677",,,,7/6/1999 0:00:00,"",18,422608.6,5032790,"9","lot",,,"",,,,,,,
10052212,"1530678",,,,6/19/1999 0:00:00,"",18,410895.6,5040567,"9","lot",,,"",,,,,,,
10052213,"1530679",,,,8/3/1999 0:00:00,"",18,420574.6,5035120,"9","lot",,,"",,,,,,,
10052214,"1530680",,,,8/11/1999 0:00:00,"",18,409628.6,5040226,"9","lot",,,"",,,,,,,
10052215,"1530681",,,,8/11/1999 0:00:00,"",18,422608.6,5032790,"9","lot",,,"",,,,,,,
10052216,"1530682",,,,8/12/1999 0:00:00,"",18,420486.6,5031030,"9","lot",,,"",,,,,,,
10052217,"1530683",,,,7/30/1999 0:00:00,"",18,409100.6,5040438,"9","lot",,,"",,,,,,,
10052218,"1530684",,,,7/26/1999 0:00:00,"",18,441524.8,4998756,"9","lot",,,"",,,,,,,
10052219,"1530685",,,,6/22/1999 0:00:00,"",18,399879.5,5032052,"9","lot",,,"",,,,,,,
10052220,"1530686",,,,6/25/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052221,"1530687",,,,6/21/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052222,"1530688",,,,6/23/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052223,"1530689",,,,6/22/1999 0:00:00,"",18,473176.8,5029859,"9","lot",,,"",,,,,,,
10052224,"1530690",,,,7/20/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052225,"1530691",,,,7/21/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052226,"1530692",,,,7/20/1999 0:00:00,"",18,474952.9,5029188,"9","lot",,,"",,,,,,,
10052227,"1530693",,,,7/22/1999 0:00:00,"",18,462712.8,5030199,"9","lot",,,"",,,,,,,
10052228,"1530694",,,,7/13/1999 0:00:00,"",18,462704.8,5012660,"9","lot",,,"",,,,,,,
10052229,"1530695",,,,6/30/1999 0:00:00,"",18,477658.9,5029625,"9","lot",,,"",,,,,,,
10052230,"1530696",,,,7/4/1999 0:00:00,"",18,478077.9,5028484,"9","lot",,,"",,,,,,,
10052231,"1530697",,,,7/18/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052232,"1530698",,,,7/24/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052233,"1530699",,,,7/22/1999 0:00:00,"",18,442862.4,4985968,"9","lot",,,"",,,,,,,
10052234,"1530700",,,,8/8/1999 0:00:00,"",18,427942.7,5009592,"9","lot",,,"",,,,,,,
10052235,"1530701",,,,8/15/1999 0:00:00,"",18,421480.6,5005796,"9","lot",,,"",,,,,,,
10052236,"1530702",,,,8/17/1999 0:00:00,"",18,429339.7,5010783,"9","lot",,,"",,,,,,,
10052237,"1530703",,,,8/19/1999 0:00:00,"",18,429344.7,5008900,"9","lot",,,"",,,,,,,
10052238,"1530704",,,,8/24/1999 0:00:00,"",18,419986.6,5000959,"9","lot",,,"",,,,,,,
10052239,"1530705",,,,8/27/1999 0:00:00,"",18,421480.6,5005796,"9","lot",,,"",,,,,,,
10052240,"1530706",,,,8/22/1999 0:00:00,"",18,428883.7,5008492,"9","lot",,,"",,,,,,,
10052241,"1530707",,,,8/10/1999 0:00:00,"",18,420633.6,5014419,"9","lot",,,"",,,,,,,
10052242,"1530708",,,,8/6/1999 0:00:00,"",18,441308.8,4988606,"9","lot",,,"",,,,,,,
10052243,"1530709",,,,8/4/1999 0:00:00,"",18,434123.7,5012248,"9","lot",,,"",,,,,,,
10052244,"1530710",,,,8/30/1999 0:00:00,"",18,442977.7,5012476,"9","lot",,,"",,,,,,,
10052245,"1530711",,,,8/24/1999 0:00:00,"",18,444345.7,5014702,"9","lot",,,"",,,,,,,
10052246,"1530712",,,,8/5/1999 0:00:00,"",18,455429.7,5003638,"9","lot",,,"",,,,,,,
10052247,"1530713",,,,8/12/1999 0:00:00,"",18,453157.8,5009336,"9","lot",,,"",,,,,,,
10052248,"1530714",,,,8/19/1999 0:00:00,"",18,453157.8,5009336,"9","lot",,,"",,,,,,,
10052249,"1530715",,,,8/19/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052250,"1530716",,,,8/11/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052251,"1530717",,,,8/26/1999 0:00:00,"",18,452028.8,5011986,"9","lot",,,"",,,,,,,
10052252,"1530718",,,,8/26/1999 0:00:00,"",18,459896.8,5014310,"9","lot",,,"",,,,,,,
10052253,"1530719",,,,5/31/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052254,"1530720",,,,7/29/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052255,"1530721",,,,7/29/1999 0:00:00,"",18,426560.6,5012086,"9","lot",,,"",,,,,,,
10052256,"1530722",,,,6/9/1999 0:00:00,"",18,431930.7,5003862,"9","lot",,,"",,,,,,,
10052257,"1530723",,,,6/10/1999 0:00:00,"",18,425297.6,4994545,"9","lot",,,"",,,,,,,
10052258,"1530724",,,,6/22/1999 0:00:00,"",18,426456.6,5024432,"9","lot",,,"",,,,,,,
10052259,"1530725",,,,7/15/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052260,"1530726",,,,7/15/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052261,"1530727",,,,7/28/1999 0:00:00,"",18,440540.7,4990214,"9","lot",,,"",,,,,,,
10052262,"1530728",,,,6/16/1999 0:00:00,"",18,438226.7,4994734,"9","lot",,,"",,,,,,,
10052263,"1530729",,,,7/13/1999 0:00:00,"",18,437417.7,4998286,"9","lot",,,"",,,,,,,
10052264,"1530730",,,,6/2/1999 0:00:00,"",18,459866.8,4997438,"9","lot",,,"",,,,,,,
10052265,"1530731",,,,6/3/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052266,"1530732",,,,6/3/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052267,"1530733",,,,6/10/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052268,"1530734",,,,6/14/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052269,"1530735",,,,5/31/1999 0:00:00,"",18,450818.8,5009260,"9","lot",,,"",,,,,,,
10052270,"1530736",,,,7/8/1999 0:00:00,"",18,452680.8,5010476,"9","lot",,,"",,,,,,,
10052271,"1530737",,,,7/1/1999 0:00:00,"",18,452516.8,5010840,"9","lot",,,"",,,,,,,
10052272,"1530738",,,,7/5/1999 0:00:00,"",18,452516.8,5010840,"9","lot",,,"",,,,,,,
10052273,"1530739",,,,7/2/1999 0:00:00,"",18,452680.8,5010476,"9","lot",,,"",,,,,,,
10052274,"1530740",,,,7/1/1999 0:00:00,"",18,452680.8,5010476,"9","lot",,,"",,,,,,,
10052275,"1530741",,,,6/29/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052276,"1530742",,,,6/29/1999 0:00:00,"",18,451090.7,5003388,"9","lot",,,"",,,,,,,
10052277,"1530743",,,,6/17/1999 0:00:00,"",18,450986.8,5008858,"9","lot",,,"",,,,,,,
10052278,"1530744",,,,7/26/1999 0:00:00,"",18,452300.8,4999854,"9","lot",,,"",,,,,,,
10052279,"1530745",,,,7/28/1999 0:00:00,"",18,453998.8,5012705,"9","lot",,,"",,,,,,,
10052280,"1530746",,,,8/3/1999 0:00:00,"",18,454224.7,5006689,"9","lot",,,"",,,,,,,
10052281,"1530747",,,,3/9/1999 0:00:00,"",18,451522.7,5002665,"9","lot",,,"",,,,,,,
10052282,"1530748",,,,7/28/1999 0:00:00,"",18,452300.8,4999854,"9","lot",,,"",,,,,,,
10052283,"1530749",,,,7/22/1999 0:00:00,"",18,420462.6,5036589,"9","lot",,,"",,,,,,,
10052284,"1530750",,,,7/7/1999 0:00:00,"",18,472416.9,5028225,"9","lot",,,"",,,,,,,
10052285,"1530751",,,,6/15/1999 0:00:00,"",18,476157.8,5033660,"9","lot",,,"",,,,,,,
10052286,"1530752",,,,9/1/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052287,"1530753",,,,8/13/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052288,"1530754",,,,9/2/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052289,"1530755",,,,8/31/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052290,"1530756",,,,7/24/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052291,"1530757",,,,9/4/1999 0:00:00,"",18,437223.7,5015434,"9","lot",,,"",,,,,,,
10052292,"1530758",,,,9/7/1999 0:00:00,"",18,413869.5,5031750,"9","lot",,,"",,,,,,,
10052293,"1530759",,,,8/16/1999 0:00:00,"",18,423197.6,5034165,"9","lot",,,"",,,,,,,
10052294,"1530760",,,,8/9/1999 0:00:00,"",18,443133.7,5012082,"9","lot",,,"",,,,,,,
10052295,"1530761",,,,7/30/1999 0:00:00,"",18,443133.7,5012082,"9","lot",,,"",,,,,,,
10052296,"1530762",,,,7/30/1999 0:00:00,"",18,443133.7,5012082,"9","lot",,,"",,,,,,,
10052297,"1530763",,,,5/25/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052298,"1530764",,,,7/17/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052299,"1530765",,,,6/10/1999 0:00:00,"",18,,,"9","na",,,"",,,,,,,
10052300,"1530766",,,,8/18/1999 0:00:00,"",18,420793.6,5030666,"9","lot",,,"",,,,,,,
