"WATER_ID","WELL_ID","PIPE_ID","Layer","kind","WATER_FOUND_DEPTH","WATER_FOUND_DEPTH_UOM"
933478307,"1520904",10591315,1,"1",140.00,"ft"
933478308,"1520905",10591316,1,"1",80.00,"ft"
933478309,"1520906",10591317,1,"1",80.00,"ft"
933478310,"1520907",10591318,1,"5",100.00,"ft"
933478311,"1520908",10591319,1,"1",300.00,"ft"
933478312,"1520909",10591320,1,"3",148.00,"ft"
933478313,"1520910",10591321,1,"1",55.00,"ft"
933478314,"1520911",10591322,1,"1",97.00,"ft"
933478315,"1520912",10591323,1,"1",96.00,"ft"
933478316,"1520913",10591324,1,"1",50.00,"ft"
933478317,"1520914",10591325,1,"1",80.00,"ft"
933478318,"1520915",10591326,1,"1",55.00,"ft"
933478319,"1520916",10591327,1,"1",118.00,"ft"
933478320,"1520917",10591328,1,"1",72.00,"ft"
933478321,"1520918",10591329,1,"1",68.00,"ft"
933478322,"1520919",10591330,1,"1",59.00,"ft"
933478323,"1520920",10591331,1,"1",86.00,"ft"
933478324,"1520921",10591332,1,"1",63.00,"ft"
933478325,"1520922",10591333,1,"1",60.00,"ft"
933478326,"1520923",10591334,1,"1",50.00,"ft"
933478327,"1520924",10591335,1,"1",50.00,"ft"
933478328,"1520925",10591336,1,"1",67.00,"ft"
933478329,"1520926",10591337,1,"1",57.00,"ft"
933478330,"1520926",10591337,2,"1",60.00,"ft"
933478331,"1520927",10591338,1,"1",59.00,"ft"
933478332,"1520928",10591339,1,"2",50.00,"ft"
933478333,"1520928",10591339,2,"2",63.00,"ft"
933478334,"1520929",10591340,1,"1",33.00,"ft"
933478335,"1520929",10591340,2,"1",62.00,"ft"
933478336,"1520929",10591340,3,"1",74.00,"ft"
933478337,"1520930",10591341,1,"1",38.00,"ft"
933478338,"1520930",10591341,2,"1",45.00,"ft"
933478339,"1520931",10591342,1,"1",80.00,"ft"
933478340,"1520932",10591343,1,"1",93.00,"ft"
933478341,"1520933",10591344,1,"1",71.00,"ft"
933478342,"1520934",10591345,1,"1",129.00,"ft"
933478343,"1520934",10591345,2,"1",142.00,"ft"
933478344,"1520935",10591346,1,"1",62.00,"ft"
933478345,"1520936",10591347,1,"1",118.00,"ft"
933478346,"1520937",10591348,1,"1",145.00,"ft"
933478347,"1520937",10591348,2,"1",165.00,"ft"
933478348,"1520938",10591349,1,"1",44.00,"ft"
933478349,"1520939",10591350,1,"1",175.00,"ft"
933478350,"1520940",10591351,1,"1",180.00,"ft"
933478351,"1520940",10591351,2,"1",328.00,"ft"
933478352,"1520941",10591352,1,"2",124.00,"ft"
933478353,"1520942",10591353,1,"1",80.00,"ft"
933478354,"1520942",10591353,2,"1",140.00,"ft"
933478355,"1520942",10591353,3,"1",175.00,"ft"
933478356,"1520943",10591354,1,"5",212.00,"ft"
933478357,"1520944",10591355,1,"1",70.00,"ft"
933478358,"1520944",10591355,2,"1",85.00,"ft"
933478359,"1520944",10591355,3,"1",130.00,"ft"
933478360,"1520945",10591356,1,"1",46.00,"ft"
933478361,"1520946",10591357,1,"1",47.00,"ft"
933478362,"1520947",10591358,1,"1",60.00,"ft"
933478363,"1520947",10591358,2,"5",90.00,"ft"
933478364,"1520947",10591358,3,"5",120.00,"ft"
933478365,"1520947",10591358,4,"5",140.00,"ft"
933478366,"1520948",10591359,1,"1",80.00,"ft"
933478367,"1520948",10591359,2,"5",133.00,"ft"
933478368,"1520949",10591360,1,"1",67.00,"ft"
933478369,"1520949",10591360,2,"1",122.00,"ft"
933478370,"1520950",10591361,1,"1",45.00,"ft"
933478371,"1520951",10591362,1,"1",165.00,"ft"
933478372,"1520951",10591362,2,"1",224.00,"ft"
933478373,"1520952",10591363,1,"1",40.00,"ft"
933478374,"1520953",10591364,1,"5",76.00,"ft"
933478375,"1520954",10591365,1,"5",62.00,"ft"
933478376,"1520955",10591366,1,"1",60.00,"ft"
933478377,"1520956",10591367,1,"1",64.00,"ft"
933478378,"1520957",10591368,1,"1",88.00,"ft"
933478379,"1520958",10591369,1,"1",92.00,"ft"
933478382,"1520961",10591372,1,"1",60.00,"ft"
933478383,"1520962",10591373,1,"1",325.00,"ft"
933478384,"1520963",10591374,1,"1",60.00,"ft"
933478385,"1520964",10591375,1,"1",140.00,"ft"
933478386,"1520965",10591376,1,"1",45.00,"ft"
933478387,"1520965",10591376,2,"1",90.00,"ft"
933478388,"1520966",10591377,1,"1",115.00,"ft"
933478389,"1520967",10591378,1,"1",280.00,"ft"
933478390,"1520968",10591379,1,"1",125.00,"ft"
933478391,"1520969",10591380,1,"1",71.00,"ft"
933478392,"1520970",10591381,1,"1",55.00,"ft"
933478393,"1520971",10591382,1,"1",125.00,"ft"
933478394,"1520971",10591382,2,"1",140.00,"ft"
933478395,"1520972",10591383,1,"1",80.00,"ft"
933478396,"1520972",10591383,2,"1",101.00,"ft"
933478397,"1520973",10591384,1,"1",176.00,"ft"
933478398,"1520974",10591385,1,"1",30.00,"ft"
933478399,"1520974",10591385,2,"1",50.00,"ft"
933478400,"1520975",10591386,1,"1",83.00,"ft"
933478401,"1520976",10591387,1,"4",164.00,"ft"
933478402,"1520977",10591388,1,"1",58.00,"ft"
933478403,"1520978",10591389,1,"1",55.00,"ft"
933478404,"1520978",10591389,2,"1",80.00,"ft"
933478405,"1520979",10591390,1,"1",75.00,"ft"
933478406,"1520980",10591391,1,"1",80.00,"ft"
933478407,"1520980",10591391,2,"1",100.00,"ft"
933478408,"1520981",10591392,1,"1",125.00,"ft"
933478409,"1520982",10591393,1,"1",,"ft"
933478410,"1520984",10591395,1,"1",27.00,"ft"
933478411,"1520985",10591396,1,"1",159.00,"ft"
933478412,"1520987",10591398,1,"1",50.00,"ft"
933478413,"1520987",10591398,2,"1",140.00,"ft"
933478414,"1520988",10591399,1,"5",40.00,"ft"
933478415,"1520988",10591399,2,"1",60.00,"ft"
933478416,"1520989",10591400,1,"1",125.00,"ft"
933478417,"1520990",10591401,1,"1",46.00,"ft"
933478418,"1520990",10591401,2,"1",79.00,"ft"
933478419,"1520991",10591402,1,"1",80.00,"ft"
933478420,"1520991",10591402,2,"1",200.00,"ft"
933478421,"1520992",10591403,1,"1",36.00,"ft"
933478422,"1520993",10591404,1,"1",50.00,"ft"
933478423,"1520993",10591404,2,"1",120.00,"ft"
933478424,"1520994",10591405,1,"1",45.00,"ft"
933478425,"1520994",10591405,2,"1",55.00,"ft"
933478426,"1520995",10591406,1,"1",180.00,"ft"
933478427,"1520996",10591407,1,"1",80.00,"ft"
933478428,"1520997",10591408,1,"1",56.00,"ft"
933478429,"1520998",10591409,1,"1",50.00,"ft"
933478430,"1520999",10591410,1,"1",100.00,"ft"
933478431,"1521000",10591411,1,"1",65.00,"ft"
933478432,"1521000",10591411,2,"1",130.00,"ft"
933478433,"1521001",10591412,1,"1",130.00,"ft"
933478434,"1521001",10591412,2,"1",180.00,"ft"
933478435,"1521002",10591413,1,"1",40.00,"ft"
933478436,"1521002",10591413,2,"1",60.00,"ft"
933478437,"1521003",10591414,1,"1",65.00,"ft"
933478438,"1521003",10591414,2,"1",120.00,"ft"
933478439,"1521004",10591415,1,"1",57.00,"ft"
933478440,"1521005",10591416,1,"1",56.00,"ft"
933478441,"1521006",10591417,1,"1",38.00,"ft"
933478442,"1521007",10591418,1,"1",37.00,"ft"
933478443,"1521008",10591419,1,"1",150.00,"ft"
933478444,"1521009",10591420,1,"1",96.00,"ft"
933478445,"1521009",10591420,2,"1",118.00,"ft"
933478446,"1521010",10591421,1,"1",60.00,"ft"
933478447,"1521010",10591421,2,"1",40.00,"ft"
933478448,"1521011",10591422,1,"1",140.00,"ft"
933478449,"1521011",10591422,2,"3",160.00,"ft"
933478450,"1521012",10591423,1,"1",45.00,"ft"
933478451,"1521013",10591424,1,"1",39.00,"ft"
933478452,"1521013",10591424,2,"1",51.00,"ft"
933478453,"1521018",10591425,1,"1",37.00,"ft"
933478454,"1521019",10591426,1,"1",40.00,"ft"
933478455,"1521019",10591426,2,"1",58.00,"ft"
933478456,"1521020",10591427,1,"1",56.00,"ft"
933478457,"1521021",10591428,1,"1",55.00,"ft"
933478458,"1521022",10591429,1,"1",35.00,"ft"
933478459,"1521023",10591430,1,"1",120.00,"ft"
933478460,"1521024",10591431,1,"1",60.00,"ft"
933478461,"1521024",10591431,2,"1",190.00,"ft"
933478462,"1521025",10591432,1,"1",55.00,"ft"
933478463,"1521026",10591433,1,"1",180.00,"ft"
933478464,"1521027",10591434,1,"1",60.00,"ft"
933478465,"1521028",10591435,1,"1",58.00,"ft"
933478466,"1521029",10591436,1,"1",58.00,"ft"
933478467,"1521030",10591437,1,"1",200.00,"ft"
933478468,"1521031",10591438,1,"1",24.00,"ft"
933478469,"1521032",10591439,1,"1",55.00,"ft"
933478470,"1521033",10591440,1,"1",80.00,"ft"
933478471,"1521033",10591440,2,"1",120.00,"ft"
933478472,"1521034",10591441,1,"1",120.00,"ft"
933478473,"1521034",10591441,2,"1",180.00,"ft"
933478474,"1521034",10591441,3,"1",220.00,"ft"
933478475,"1521035",10591442,1,"1",120.00,"ft"
933478476,"1521036",10591443,1,"1",100.00,"ft"
933478477,"1521037",10591444,1,"1",62.00,"ft"
933478478,"1521038",10591445,1,"1",122.00,"ft"
933478479,"1521039",10591446,1,"1",118.00,"ft"
933478480,"1521040",10591447,1,"1",78.00,"ft"
933478481,"1521041",10591448,1,"1",79.00,"ft"
933478482,"1521042",10591449,1,"1",290.00,"ft"
933478483,"1521042",10591449,2,"1",300.00,"ft"
933478484,"1521043",10591450,1,"1",58.00,"ft"
933478485,"1521043",10591450,2,"1",78.00,"ft"
933478486,"1521044",10591451,1,"1",60.00,"ft"
933478487,"1521044",10591451,2,"1",100.00,"ft"
933478488,"1521045",10591452,1,"1",78.00,"ft"
933478489,"1521046",10591453,1,"1",200.00,"ft"
933478490,"1521047",10591454,1,"1",81.00,"ft"
933478491,"1521048",10591455,1,"1",66.00,"ft"
933478492,"1521049",10591456,1,"1",78.00,"ft"
933478493,"1521050",10591457,1,"1",23.00,"ft"
933478494,"1521051",10591458,1,"1",43.00,"ft"
933478495,"1521052",10591459,1,"1",28.00,"ft"
933478496,"1521052",10591459,2,"1",84.00,"ft"
933478497,"1521053",10591460,1,"1",36.00,"ft"
933478498,"1521054",10591461,1,"1",58.00,"ft"
933478499,"1521055",10591462,1,"1",49.00,"ft"
933478500,"1521056",10591463,1,"1",43.00,"ft"
933478501,"1521057",10591464,1,"1",240.00,"ft"
933478502,"1521058",10591465,1,"1",143.00,"ft"
933478503,"1521059",10591466,1,"1",44.00,"ft"
933478504,"1521060",10591467,1,"1",45.00,"ft"
933478505,"1521060",10591467,2,"5",68.00,"ft"
933478506,"1521061",10591468,1,"1",65.00,"ft"
933478507,"1521061",10591468,2,"1",75.00,"ft"
933478508,"1521062",10591469,1,"1",89.00,"ft"
933478509,"1521062",10591469,2,"1",184.00,"ft"
933478510,"1521062",10591469,3,"1",218.00,"ft"
933478511,"1521063",10591470,1,"1",112.00,"ft"
933478512,"1521064",10591471,1,"1",44.00,"ft"
933478513,"1521065",10591472,1,"1",58.00,"ft"
933478514,"1521066",10591473,1,"5",98.00,"ft"
933478515,"1521067",10591474,1,"5",65.00,"ft"
933478516,"1521068",10591475,1,"1",44.00,"ft"
933478517,"1521069",10591476,1,"1",50.00,"ft"
933478518,"1521070",10591477,1,"1",61.00,"ft"
933478519,"1521071",10591478,1,"1",64.00,"ft"
933478520,"1521072",10591479,1,"1",65.00,"ft"
933478521,"1521073",10591480,1,"1",43.00,"ft"
933478522,"1521074",10591481,1,"1",106.00,"ft"
933478523,"1521075",10591482,1,"1",43.00,"ft"
933478524,"1521076",10591483,1,"1",150.00,"ft"
933478525,"1521077",10591484,1,"1",65.00,"ft"
933478526,"1521077",10591484,2,"5",159.00,"ft"
933478527,"1521078",10591485,1,"2",84.00,"ft"
933478528,"1521079",10591486,1,"1",,"ft"
933478529,"1521080",10591487,1,"1",94.00,"ft"
933478530,"1521081",10591488,1,"1",38.00,"ft"
933478531,"1521082",10591489,1,"1",104.00,"ft"
933478532,"1521082",10591489,2,"1",128.00,"ft"
933478533,"1521083",10591490,1,"1",50.00,"ft"
933478534,"1521084",10591491,1,"1",66.00,"ft"
933478535,"1521085",10591492,1,"1",75.00,"ft"
933478536,"1521086",10591493,1,"1",54.00,"ft"
933478537,"1521087",10591494,1,"1",52.00,"ft"
933478538,"1521088",10591495,1,"3",201.00,"ft"
933478539,"1521089",10591496,1,"1",31.00,"ft"
933478540,"1521090",10591497,1,"1",260.00,"ft"
933478541,"1521091",10591498,1,"1",98.00,"ft"
933478542,"1521092",10591499,1,"1",296.00,"ft"
933478543,"1521093",10591500,1,"1",293.00,"ft"
933478544,"1521094",10591501,1,"1",59.00,"ft"
933478545,"1521095",10591502,1,"1",310.00,"ft"
933478546,"1521096",10591503,1,"1",99.00,"ft"
933478547,"1521096",10591503,2,"1",189.00,"ft"
933478548,"1521096",10591503,3,"1",234.00,"ft"
933478549,"1521097",10591504,1,"1",219.00,"ft"
933478550,"1521097",10591504,2,"1",309.00,"ft"
933478551,"1521098",10591505,1,"1",305.00,"ft"
933478552,"1521099",10591506,1,"1",142.00,"ft"
933478553,"1521100",10591507,1,"1",174.00,"ft"
933478554,"1521101",10591508,1,"1",68.00,"ft"
933478555,"1521101",10591508,2,"1",86.00,"ft"
933478556,"1521102",10591509,1,"1",38.00,"ft"
933478557,"1521102",10591509,2,"1",68.00,"ft"
933478558,"1521102",10591509,3,"1",99.00,"ft"
933478559,"1521103",10591510,1,"1",62.00,"ft"
933478560,"1521103",10591510,2,"5",73.00,"ft"
933478561,"1521104",10591511,1,"5",41.00,"ft"
933478562,"1521104",10591511,2,"5",58.00,"ft"
933478563,"1521105",10591512,1,"1",72.00,"ft"
933478564,"1521106",10591513,1,"3",80.00,"ft"
933478565,"1521107",10591514,1,"3",60.00,"ft"
933478566,"1521108",10591515,1,"1",130.00,"ft"
933478567,"1521109",10591516,1,"1",150.00,"ft"
933478568,"1521110",10591517,1,"1",56.00,"ft"
933478569,"1521112",10591518,1,"1",55.00,"ft"
933478570,"1521113",10591519,1,"1",59.00,"ft"
933478571,"1521114",10591520,1,"1",95.00,"ft"
933478572,"1521115",10591521,1,"1",115.00,"ft"
933478573,"1521116",10591522,1,"1",75.00,"ft"
933478574,"1521117",10591523,1,"1",119.00,"ft"
933478575,"1521118",10591524,1,"1",116.00,"ft"
933478576,"1521119",10591525,1,"1",85.00,"ft"
933478577,"1521119",10591525,2,"1",135.00,"ft"
933478578,"1521120",10591526,1,"1",84.00,"ft"
933478579,"1521120",10591526,2,"1",167.00,"ft"
933478580,"1521121",10591527,1,"1",149.00,"ft"
933478581,"1521121",10591527,2,"1",165.00,"ft"
933478582,"1521122",10591528,1,"1",86.00,"ft"
933478583,"1521123",10591529,1,"1",51.00,"ft"
933478584,"1521124",10591530,1,"1",51.00,"ft"
933478585,"1521125",10591531,1,"1",80.00,"ft"
933478586,"1521125",10591531,2,"5",111.00,"ft"
933478587,"1521126",10591532,1,"1",58.00,"ft"
933478588,"1521126",10591532,2,"5",97.00,"ft"
933478589,"1521127",10591533,1,"1",27.00,"ft"
933478590,"1521127",10591533,2,"5",58.00,"ft"
933478591,"1521128",10591534,1,"1",24.00,"ft"
933478592,"1521128",10591534,2,"1",30.00,"ft"
933478593,"1521129",10591535,1,"1",64.00,"ft"
933478594,"1521130",10591536,1,"1",72.00,"ft"
933478595,"1521131",10591537,1,"1",69.00,"ft"
933478596,"1521132",10591538,1,"1",56.00,"ft"
933478597,"1521133",10591539,1,"1",63.00,"ft"
933478598,"1521134",10591540,1,"1",27.00,"ft"
933478599,"1521135",10591541,1,"1",30.00,"ft"
933478600,"1521135",10591541,2,"1",53.00,"ft"
933478601,"1521136",10591542,1,"1",25.00,"ft"
933478602,"1521136",10591542,2,"1",70.00,"ft"
933478603,"1521137",10591543,1,"1",155.00,"ft"
933478604,"1521137",10591543,2,"1",174.00,"ft"
933478605,"1521138",10591544,1,"1",235.00,"ft"
933478606,"1521139",10591545,1,"1",42.00,"ft"
933478607,"1521139",10591545,2,"1",86.00,"ft"
933478608,"1521140",10591546,1,"1",74.00,"ft"
933478609,"1521140",10591546,2,"1",128.00,"ft"
933478610,"1521141",10591547,1,"1",168.00,"ft"
933478611,"1521142",10591548,1,"5",60.00,"ft"
933478612,"1521143",10591549,1,"1",30.00,"ft"
933478613,"1521143",10591549,2,"1",70.00,"ft"
933478614,"1521144",10591550,1,"1",55.00,"ft"
933478615,"1521145",10591551,1,"1",74.00,"ft"
933478616,"1521146",10591552,1,"1",119.00,"ft"
933478617,"1521147",10591553,1,"1",53.00,"ft"
933478618,"1521147",10591553,2,"5",82.00,"ft"
933478619,"1521148",10591554,1,"1",35.00,"ft"
933478620,"1521148",10591554,2,"5",56.00,"ft"
933478621,"1521149",10591555,1,"1",90.00,"ft"
933478622,"1521149",10591555,2,"1",118.00,"ft"
933478623,"1521150",10591556,1,"1",4.00,"ft"
933478624,"1521150",10591556,2,"1",144.00,"ft"
933478625,"1521151",10591557,1,"1",80.00,"ft"
933478626,"1521152",10591558,1,"1",93.00,"ft"
933478627,"1521153",10591559,1,"1",75.00,"ft"
933478628,"1521153",10591559,2,"1",180.00,"ft"
933478629,"1521154",10591560,1,"1",20.00,"ft"
933478630,"1521155",10591561,1,"4",290.00,"ft"
933478631,"1521156",10591562,1,"1",26.00,"ft"
933478632,"1521156",10591562,2,"5",115.00,"ft"
933478633,"1521157",10591563,1,"1",140.00,"ft"
933478634,"1521158",10591564,1,"3",92.00,"ft"
933478635,"1521159",10591565,1,"3",24.00,"ft"
933478636,"1521159",10591565,2,"3",77.00,"ft"
933478637,"1521160",10591566,1,"3",50.00,"ft"
933478638,"1521160",10591566,2,"3",143.00,"ft"
933478639,"1521161",10591567,1,"1",70.00,"ft"
933478640,"1521161",10591567,2,"1",138.00,"ft"
933478641,"1521162",10591568,1,"1",30.00,"ft"
933478642,"1521162",10591568,2,"1",143.00,"ft"
933478643,"1521163",10591569,1,"1",76.00,"ft"
933478644,"1521164",10591570,1,"1",117.00,"ft"
933478645,"1521165",10591571,1,"1",78.00,"ft"
933478646,"1521166",10591572,1,"3",81.00,"ft"
933478647,"1521166",10591572,2,"3",110.00,"ft"
933478648,"1521167",10591573,1,"1",196.00,"ft"
933478649,"1521168",10591574,1,"1",46.00,"ft"
933478650,"1521168",10591574,2,"1",192.00,"ft"
933478651,"1521169",10591575,1,"3",265.00,"ft"
933478652,"1521170",10591576,1,"1",42.00,"ft"
933478653,"1521171",10591577,1,"1",70.00,"ft"
933478654,"1521172",10591578,1,"1",126.00,"ft"
933478655,"1521172",10591578,2,"1",210.00,"ft"
933478656,"1521172",10591578,3,"1",290.00,"ft"
933478657,"1521173",10591579,1,"1",74.00,"ft"
933478658,"1521174",10591580,1,"2",112.00,"ft"
933478659,"1521175",10591581,1,"1",25.00,"ft"
933478660,"1521175",10591581,2,"1",95.00,"ft"
933478661,"1521176",10591582,1,"1",143.00,"ft"
933478662,"1521177",10591583,1,"3",60.00,"ft"
933478663,"1521178",10591584,1,"1",70.00,"ft"
933478664,"1521180",10591586,1,"1",40.00,"ft"
933478665,"1521181",10591587,1,"1",35.00,"ft"
933478666,"1521181",10591587,2,"1",55.00,"ft"
933478667,"1521182",10591588,1,"1",39.00,"ft"
933478668,"1521182",10591588,2,"1",56.00,"ft"
933478669,"1521183",10591589,1,"1",59.00,"ft"
933478670,"1521184",10591590,1,"1",78.00,"ft"
933478671,"1521185",10591591,1,"1",77.00,"ft"
933478672,"1521186",10591592,1,"1",50.00,"ft"
933478673,"1521187",10591593,1,"3",45.00,"ft"
933478674,"1521188",10591594,1,"1",40.00,"ft"
933478675,"1521188",10591594,2,"1",76.00,"ft"
933478676,"1521189",10591595,1,"1",45.00,"ft"
933478677,"1521189",10591595,2,"1",60.00,"ft"
933478678,"1521190",10591596,1,"1",80.00,"ft"
933478679,"1521191",10591597,1,"1",193.00,"ft"
933478680,"1521192",10591598,1,"1",126.00,"ft"
933478681,"1521192",10591598,2,"1",165.00,"ft"
933478682,"1521193",10591599,1,"1",60.00,"ft"
933478683,"1521194",10591600,1,"1",58.00,"ft"
933478684,"1521195",10591601,1,"1",200.00,"ft"
933478685,"1521196",10591602,1,"1",55.00,"ft"
933478686,"1521196",10591602,2,"1",80.00,"ft"
933478687,"1521197",10591603,1,"1",140.00,"ft"
933478688,"1521197",10591603,2,"1",195.00,"ft"
933478689,"1521198",10591604,1,"1",56.00,"ft"
933478690,"1521199",10591605,1,"1",57.00,"ft"
933478691,"1521200",10591606,1,"1",120.00,"ft"
933478692,"1521200",10591606,2,,140.00,"ft"
933478693,"1521201",10591607,1,"1",57.00,"ft"
933478694,"1521202",10591608,1,"1",58.00,"ft"
933478695,"1521216",10591609,1,"1",57.00,"ft"
933478696,"1521218",10591610,1,"1",68.00,"ft"
933478697,"1521219",10591611,1,"1",36.00,"ft"
933478698,"1521220",10591612,1,"1",70.00,"ft"
933478699,"1521221",10591613,1,"1",65.00,"ft"
933478700,"1521222",10591614,1,"1",30.00,"ft"
933478701,"1521223",10591615,1,"1",35.00,"ft"
933478702,"1521224",10591616,1,"1",65.00,"ft"
933478703,"1521225",10591617,1,"1",58.00,"ft"
933478704,"1521226",10591618,1,"1",36.00,"ft"
933478705,"1521227",10591619,1,"1",90.00,"ft"
933478706,"1521228",10591620,1,"1",42.00,"ft"
933478707,"1521229",10591621,1,"1",75.00,"ft"
933478708,"1521229",10591621,2,"5",96.00,"ft"
933478709,"1521230",10591622,1,"1",40.00,"ft"
933478710,"1521231",10591623,1,"1",121.00,"ft"
933478711,"1521232",10591624,1,"1",63.00,"ft"
933478712,"1521233",10591625,1,"1",70.00,"ft"
933478713,"1521234",10591626,1,"1",50.00,"ft"
933478714,"1521234",10591626,2,"1",119.00,"ft"
933478715,"1521235",10591627,1,"1",69.00,"ft"
933478716,"1521236",10591628,1,"1",50.00,"ft"
933478717,"1521236",10591628,2,"1",65.00,"ft"
933478718,"1521237",10591629,1,"1",50.00,"ft"
933478719,"1521238",10591630,1,"1",198.00,"ft"
933478720,"1521239",10591631,1,"1",43.00,"ft"
933478721,"1521240",10591632,1,"1",50.00,"ft"
933478722,"1521241",10591633,1,"1",55.00,"ft"
933478723,"1521242",10591634,1,"1",44.00,"ft"
933478724,"1521243",10591635,1,"1",53.00,"ft"
933478725,"1521246",10591638,1,"1",45.00,"ft"
933478726,"1521246",10591638,2,"1",60.00,"ft"
933478727,"1521247",10591639,1,"1",37.00,"ft"
933478728,"1521248",10591640,1,"1",36.00,"ft"
933478729,"1521249",10591641,1,"1",60.00,"ft"
933478730,"1521250",10591642,1,"1",115.00,"ft"
933478731,"1521251",10591643,1,"1",131.00,"ft"
933478732,"1521252",10591644,1,"1",70.00,"ft"
933478733,"1521253",10591645,1,"1",134.00,"ft"
933478734,"1521254",10591646,1,"1",45.00,"ft"
933478735,"1521255",10591647,1,"1",143.00,"ft"
933478736,"1521256",10591648,1,"1",90.00,"ft"
933478737,"1521257",10591649,1,"1",67.00,"ft"
933478738,"1521258",10591650,1,"1",52.00,"ft"
933478739,"1521259",10591651,1,"1",73.00,"ft"
933478740,"1521259",10591651,2,"1",117.00,"ft"
933478741,"1521260",10591652,1,"1",82.00,"ft"
933478742,"1521261",10591653,1,"1",93.00,"ft"
933478743,"1521262",10591654,1,"1",50.00,"ft"
933478744,"1521262",10591654,2,"1",85.00,"ft"
933478745,"1521263",10591655,1,"1",65.00,"ft"
933478746,"1521264",10591656,1,"1",120.00,"ft"
933478747,"1521264",10591656,2,"1",143.00,"ft"
933478748,"1521265",10591657,1,"1",80.00,"ft"
933478749,"1521266",10591658,1,"1",145.00,"ft"
933478750,"1521266",10591658,2,"1",220.00,"ft"
933478751,"1521267",10591659,1,"1",119.00,"ft"
933478752,"1521268",10591660,1,"1",50.00,"ft"
933478753,"1521268",10591660,2,"1",93.00,"ft"
933478754,"1521269",10591661,1,"1",45.00,"ft"
933478755,"1521270",10591662,1,"1",80.00,"ft"
933478756,"1521271",10591663,1,"1",65.00,"ft"
933478757,"1521272",10591664,1,"1",125.00,"ft"
933478758,"1521273",10591665,1,"1",70.00,"ft"
933478759,"1521273",10591665,2,"1",137.00,"ft"
933478760,"1521275",10591667,1,"1",98.00,"ft"
933478761,"1521275",10591667,2,"1",110.00,"ft"
933478762,"1521275",10591667,3,"1",123.00,"ft"
933478763,"1521276",10591668,1,"3",165.00,"ft"
933478764,"1521276",10591668,2,"3",173.00,"ft"
933478765,"1521277",10591669,1,"1",97.00,"ft"
933478766,"1521278",10591670,1,"1",120.00,"ft"
933478767,"1521279",10591671,1,"1",30.00,"ft"
933478768,"1521279",10591671,2,"1",94.00,"ft"
933478769,"1521280",10591672,1,"1",75.00,"ft"
933478770,"1521280",10591672,2,"1",192.00,"ft"
933478771,"1521281",10591673,1,"1",73.00,"ft"
933478772,"1521281",10591673,2,"1",121.00,"ft"
933478773,"1521282",10591674,1,"1",118.00,"ft"
933478774,"1521282",10591674,2,"1",145.00,"ft"
933478775,"1521283",10591675,1,"1",220.00,"ft"
933478776,"1521283",10591675,2,"1",294.00,"ft"
933478777,"1521284",10591676,1,"1",40.00,"ft"
933478778,"1521285",10591677,1,"1",36.00,"ft"
933478779,"1521285",10591677,2,"1",140.00,"ft"
933478780,"1521286",10591678,1,"1",90.00,"ft"
933478781,"1521286",10591678,2,"1",103.00,"ft"
933478782,"1521287",10591679,1,"1",87.00,"ft"
933478783,"1521287",10591679,2,"5",110.00,"ft"
933478784,"1521287",10591679,3,"5",130.00,"ft"
933478785,"1521288",10591680,1,"1",46.00,"ft"
933478786,"1521289",10591681,1,"1",82.00,"ft"
933478787,"1521290",10591682,1,"1",84.00,"ft"
933478788,"1521291",10591683,1,"1",83.00,"ft"
933478789,"1521293",10591685,1,"1",82.00,"ft"
933478790,"1521294",10591686,1,"1",36.00,"ft"
933478791,"1521295",10591687,1,"1",192.00,"ft"
933478792,"1521296",10591688,1,"1",80.00,"ft"
933478793,"1521297",10591689,1,"1",86.00,"ft"
933478794,"1521297",10591689,2,,116.00,"ft"
933478795,"1521298",10591690,1,"1",60.00,"ft"
933478796,"1521298",10591690,2,"1",160.00,"ft"
933478797,"1521298",10591690,3,"1",223.00,"ft"
933478798,"1521299",10591691,1,"3",85.00,"ft"
933478799,"1521299",10591691,2,"3",120.00,"ft"
933478800,"1521300",10591692,1,"3",37.00,"ft"
933478801,"1521301",10591693,1,"1",30.00,"ft"
933478802,"1521301",10591693,2,"1",61.00,"ft"
933478803,"1521302",10591694,1,"1",26.00,"ft"
933478804,"1521302",10591694,2,"1",48.00,"ft"
933478805,"1521303",10591695,1,"1",40.00,"ft"
933478806,"1521304",10591696,1,"1",42.00,"ft"
933478807,"1521305",10591697,1,"1",40.00,"ft"
933478808,"1521305",10591697,2,"1",47.00,"ft"
933478809,"1521306",10591698,1,"1",83.00,"ft"
933478810,"1521306",10591698,2,"1",142.00,"ft"
933478811,"1521307",10591699,1,"1",50.00,"ft"
933478812,"1521307",10591699,2,"1",114.00,"ft"
933478813,"1521308",10591700,1,"3",98.00,"ft"
933478814,"1521309",10591701,1,"2",69.00,"ft"
933478815,"1521310",10591702,1,"1",74.00,"ft"
933478816,"1521311",10591703,1,"1",60.00,"ft"
933478817,"1521312",10591704,1,"1",79.00,"ft"
933478818,"1521313",10591705,1,"1",37.00,"ft"
933478819,"1521313",10591705,2,"1",70.00,"ft"
933478820,"1521314",10591706,1,"1",150.00,"ft"
933478821,"1521314",10591706,2,"1",218.00,"ft"
933478822,"1521315",10591707,1,"3",169.00,"ft"
933478823,"1521316",10591708,1,"1",50.00,"ft"
933478824,"1521317",10591709,1,"1",135.00,"ft"
