"SCREEN_ID","WELL_ID","PIPE_ID","Layer","Slot","SCRN_TOP_DEPTH","SCRN_END_DEPTH","SCRN_MATERIAL","SCRN_DEPTH_UOM","SCRN_DIAMETER_UOM","SCRN_DIAMETER"
933326217,"1523952",10594294,1,"012",30.00,33.00,,"ft","inch",6.00
933326218,"1523953",10594295,1,"008",128.00,131.00,,"ft","inch",6.00
933326219,"1523954",10594296,1,"010",92.00,95.00,,"ft","inch",6.00
933326220,"1523955",10594297,1,"006",47.00,50.00,,"ft","inch",6.00
933326221,"1523956",10594298,1,"010",138.00,141.00,,"ft","inch",6.00
933326222,"1523958",10594300,1,"006",48.00,51.00,,"ft","inch",6.00
933326223,"1523959",10594301,1,"006",48.00,51.00,,"ft","inch",6.00
933326224,"1523960",10594302,1,"006",48.00,51.00,,"ft","inch",6.00
933326225,"1523961",10594303,1,"006",47.00,50.00,,"ft","inch",6.00
933326226,"1523966",10594308,1,"008",135.00,138.00,,"ft","inch",6.00
933326227,"1523967",10594309,1,"008",47.00,50.00,,"ft","inch",6.00
933326228,"1523968",10594310,1,"008",49.00,52.00,,"ft","inch",6.00
933326229,"1523969",10594311,1,"008",47.00,50.00,,"ft","inch",6.00
933326230,"1523970",10594312,1,"008",50.00,53.00,,"ft","inch",6.00
933326231,"1523972",10594314,1,"008",47.00,50.00,,"ft","inch",6.00
933326232,"1523973",10594315,1,"008",48.00,51.00,,"ft","inch",6.00
933326233,"1523974",10594316,1,"008",47.00,50.00,,"ft","inch",6.00
933326234,"1523976",10594318,1,"008",133.00,136.00,,"ft","inch",6.00
933326235,"1523980",10594322,1,"008",127.00,130.00,,"ft","inch",6.00
933326236,"1523981",10594323,1,"008",47.00,50.00,,"ft","inch",6.00
933326237,"1523983",10594325,1,"008",66.00,69.00,,"ft","inch",6.00
933326238,"1524067",10594409,1,"060",47.00,55.00,,"ft","inch",7.50
933326239,"1524228",10594570,1,"010",63.00,66.00,,"ft","inch",6.00
933326240,"1524229",10594571,1,"008",69.00,72.00,,"ft","inch",6.00
933326241,"1524230",10594572,1,"008",42.00,45.00,,"ft","inch",6.00
933326242,"1524231",10594573,1,"008",44.00,47.00,,"ft","inch",6.00
933326243,"1524232",10594574,1,"010",63.00,66.00,,"ft","inch",6.00
933326244,"1524233",10594575,1,"020",75.00,78.00,,"ft","inch",6.00
933326245,"1524236",10594578,1,"006",30.00,33.00,,"ft","inch",6.00
933326246,"1524237",10594579,1,"010",33.00,36.00,,"ft","inch",6.00
933326247,"1524238",10594580,1,"012",32.00,35.00,,"ft","inch",6.00
933326248,"1524239",10594581,1,"008",30.00,33.00,,"ft","inch",6.00
933326249,"1524240",10594582,1,"008",29.00,32.00,,"ft","inch",6.00
933326250,"1524241",10594583,1,"008",29.00,32.00,,"ft","inch",6.00
933326251,"1524242",10594584,1,"012",31.00,34.00,,"ft","inch",6.00
933326252,"1524254",10594596,1,,28.00,31.00,,"ft","inch",
933326253,"1524255",10594597,1,"006",142.00,145.00,,"ft","inch",6.00
933326254,"1524256",10594598,1,"006",48.00,51.00,,"ft","inch",6.00
933326255,"1524257",10594599,1,"008",27.00,30.00,,"ft","inch",6.00
933326256,"1524258",10594600,1,"008",38.00,41.00,,"ft","inch",6.00
933326257,"1524259",10594601,1,"008",50.00,53.00,,"ft","inch",6.00
933326258,"1524260",10594602,1,"008",50.00,53.00,,"ft","inch",6.00
933326259,"1524261",10594603,1,"006",42.00,45.00,,"ft","inch",6.00
933326260,"1524262",10594604,1,"008",18.00,21.00,,"ft","inch",6.00
933326261,"1524271",10594613,1,"008",23.00,33.00,,"ft","inch",11.00
933326262,"1524272",10594614,1,"008",24.00,33.00,,"ft","inch",6.00
933326263,"1524321",10594659,1,"006",67.00,70.00,,"ft","inch",6.00
933326264,"1524323",10594660,1,"020",28.00,31.00,,"ft","inch",6.00
933326265,"1524325",10594661,1,"020",30.00,33.00,,"ft","inch",6.00
933326266,"1524326",10594662,1,"020",30.00,33.00,,"ft","inch",6.00
933326267,"1524327",10594663,1,"008",35.00,38.00,,"ft","inch",6.00
933326268,"1524329",10594664,1,"008",35.00,38.00,,"ft","inch",6.00
933326269,"1524330",10594665,1,"010",64.00,67.00,,"ft","inch",6.00
933326270,"1524331",10594666,1,"008",32.00,35.00,,"ft","inch",6.00
933326271,"1524332",10594667,1,"008",25.00,28.00,,"ft","inch",6.00
933326272,"1524334",10594668,1,"008",34.00,37.00,,"ft","inch",6.00
933326273,"1524335",10594669,1,"010",43.00,46.00,,"ft","inch",6.00
933326274,"1524336",10594670,1,"010",31.00,34.00,,"ft","inch",6.00
933326275,"1524341",10594671,1,"010",69.00,72.00,,"ft","inch",6.00
933326276,"1524359",10594682,1,"006",27.00,30.00,,"ft","inch",6.00
933326277,"1524363",10594683,1,"006",60.00,63.00,,"ft","inch",6.00
933326278,"1524364",10594684,1,"006",40.00,43.00,,"ft","inch",6.00
933326279,"1524365",10594685,1,"006",71.00,74.00,,"ft","inch",6.00
933326280,"1524411",10594731,1,"018",149.00,152.00,,"ft","inch",6.00
933326281,"1524422",10594742,1,"000",,,,"ft","inch",
933326282,"1524434",10594754,1,"008",122.00,125.00,,"ft","inch",6.00
933326283,"1524435",10594755,1,"008",40.00,43.00,,"ft","inch",6.00
933326284,"1524436",10594756,1,"006",35.00,38.00,,"ft","inch",6.00
933326285,"1524437",10594757,1,"006",48.00,51.00,,"ft","inch",6.00
933326286,"1524438",10594758,1,"008",48.00,51.00,,"ft","inch",6.00
933326287,"1524439",10594759,1,"006",50.00,53.00,,"ft","inch",6.00
933326288,"1524527",10594847,1,"008",69.00,72.00,,"ft","inch",6.00
933326289,"1524528",10594848,1,"010",49.00,52.00,,"ft","inch",6.00
933326290,"1524557",10594877,1,,151.00,169.00,,"ft","inch",7.75
933326291,"1524573",10594893,1,"012",26.00,29.00,,"ft","inch",6.00
933326292,"1524578",10594898,1,"008",44.00,47.00,,"ft","inch",6.00
933326293,"1524579",10594899,1,"010",48.00,51.00,,"ft","inch",6.00
933326294,"1524580",10594900,1,"008",57.00,60.00,,"ft","inch",6.00
933326295,"1524581",10594901,1,"012",68.00,71.00,,"ft","inch",6.00
933326296,"1524582",10594902,1,"010",69.00,72.00,,"ft","inch",6.00
933326297,"1524587",10594906,1,"010",30.00,33.00,,"ft","inch",6.00
933326298,"1524591",10594910,1,"006",25.00,28.00,,"ft","inch",6.00
933326299,"1524606",10594925,1,"010",29.00,32.00,,"ft","inch",6.00
933326300,"1524608",10594927,1,"008",44.00,50.00,,"ft","inch",6.00
933326301,"1524609",10594928,1,"008",38.00,41.00,,"ft","inch",6.00
933326302,"1524611",10594930,1,"035",18.00,21.00,,"ft","inch",6.00
933326303,"1524612",10594931,1,"008",48.00,51.00,,"ft","inch",6.00
933326304,"1524613",10594932,1,"008",50.00,53.00,,"ft","inch",6.00
933326305,"1524614",10594933,1,"006",33.00,36.00,,"ft","inch",6.00
933326306,"1524616",10594934,1,"008",48.00,51.00,,"ft","inch",6.00
933326307,"1524617",10594935,1,"008",22.00,25.00,,"ft","inch",6.00
933326308,"1524653",10594971,1,"025",29.00,35.00,,"ft","inch",10.00
933326309,"1524654",10594972,1,"020",10.00,20.00,,"ft","inch",5.00
933326310,"1524655",10594973,1,"080",44.00,52.00,,"ft","inch",10.00
933326311,"1524678",10594996,1,"008",46.00,49.00,,"ft","inch",6.00
933326312,"1524679",10594997,1,"008",46.00,49.00,,"ft","inch",6.00
933326313,"1524680",10594998,1,"008",48.00,51.00,,"ft","inch",6.00
933326314,"1524694",10595012,1,"050",87.00,91.00,,"ft","inch",6.00
933326315,"1524699",10595017,1,"016",48.00,51.00,,"ft","inch",6.00
933326316,"1524704",10595022,1,"035",19.00,22.00,,"ft","inch",6.00
933326317,"1524795",10595112,1,"008",139.00,143.00,,"ft","inch",5.00
933326318,"1524799",10595116,1,"008",37.00,40.00,,"ft","inch",6.00
933326319,"1525058",10595370,1,"060",35.00,40.00,,"ft","inch",10.00
933326320,"1525142",10595454,1,"010",42.00,45.00,,"ft","inch",6.00
933326321,"1525144",10595456,1,"020",20.00,23.00,,"ft","inch",6.00
933326322,"1525145",10595457,1,"010",18.00,21.00,,"ft","inch",6.00
933326323,"1525146",10595458,1,"008",44.00,47.00,,"ft","inch",6.00
933326324,"1525147",10595459,1,"008",32.00,35.00,,"ft","inch",6.00
933326325,"1525148",10595460,1,"006",39.00,42.00,,"ft","inch",6.00
933326326,"1525149",10595461,1,"006",40.00,43.00,,"ft","inch",6.00
933326327,"1525150",10595462,1,"008",32.00,35.00,,"ft","inch",6.00
933326328,"1525151",10595463,1,"008",30.00,33.00,,"ft","inch",6.00
933326329,"1525226",10595537,1,"060",24.00,30.00,,"ft","inch",5.00
933326330,"1525241",10595551,1,"008",46.00,50.00,,"ft","inch",5.00
933326331,"1525352",10595660,1,"008",44.00,48.00,,"ft","inch",5.00
933326332,"1525364",10595672,1,"010",68.00,73.00,,"ft","inch",2.00
933326333,"1525415",10595723,1,"010",45.00,49.00,,"ft","inch",5.00
933326334,"1525442",10595750,1,"018",146.00,150.00,,"ft","inch",5.00
933326335,"1525503",10595810,1,"014",126.00,129.00,,"ft","inch",6.00
933326336,"1525504",10595811,1,"012",138.00,141.00,,"ft","inch",6.00
933326337,"1525505",10595812,1,"008",147.00,150.00,,"ft","inch",6.00
933326338,"1525506",10595813,1,"010",106.00,109.00,,"ft","inch",6.00
933326339,"1525507",10595814,1,"010",114.00,117.00,,"ft","inch",6.00
933326340,"1525525",10595831,1,"006",45.00,48.00,,"ft","inch",6.00
933326341,"1525527",10595832,1,"010",41.00,44.00,,"ft","inch",6.00
933326342,"1525540",10595845,1,"012",166.00,169.00,,"ft","inch",6.00
933326343,"1525541",10595846,1,"008",129.00,132.00,,"ft","inch",6.00
933326344,"1525542",10595847,1,"008",147.00,150.00,,"ft","inch",6.00
933326345,"1525543",10595848,1,"014",159.00,162.00,,"ft","inch",6.00
933326346,"1525649",10595954,1,"018",40.00,44.00,,"ft","inch",5.00
933326347,"1525778",10596083,1,"025",80.00,83.00,,"ft","inch",5.00
933326348,"1525832",10596137,1,"008",42.00,45.00,,"ft","inch",5.00
933326349,"1525858",10596163,1,"030",44.00,54.00,,"ft","inch",8.00
933326350,"1525858",10596163,2,"025",,,,"ft","inch",8.00
933326351,"1525859",10596164,1,"020",44.00,54.00,,"ft","inch",8.00
933326352,"1525859",10596164,2,"018",,,,"ft","inch",8.00
933326353,"1525860",10596165,1,"025",44.00,54.00,,"ft","inch",8.00
933326354,"1525861",10596166,1,"016",48.00,71.00,,"ft","inch",8.00
933326355,"1525862",10596167,1,"018",49.00,59.00,,"ft","inch",8.00
933326356,"1525863",10596168,1,"016",49.00,59.00,,"ft","inch",8.00
933326357,"1525864",10596169,1,"018",44.00,54.00,,"ft","inch",8.00
933326358,"1525865",10596170,1,"016",14.00,20.00,,"ft","inch",5.00
933326359,"1525866",10596171,1,"016",12.00,18.00,,"ft","inch",5.00
933326360,"1525867",10596172,1,"016",12.00,18.00,,"ft","inch",5.00
933326361,"1525868",10596173,1,"016",12.00,18.00,,"ft","inch",5.00
933326362,"1525869",10596174,1,"016",12.00,18.00,,"ft","inch",5.00
933326363,"1525870",10596175,1,"016",14.00,20.00,,"ft","inch",5.00
933326364,"1525871",10596176,1,"016",14.00,20.00,,"ft","inch",5.00
933326365,"1525872",10596177,1,"016",14.00,20.00,,"ft","inch",5.00
933326366,"1525873",10596178,1,"016",14.00,20.00,,"ft","inch",5.00
933326367,"1525874",10596179,1,"016",14.00,20.00,,"ft","inch",5.00
933326368,"1525875",10596180,1,"016",18.00,24.00,,"ft","inch",5.00
933326369,"1525876",10596181,1,"016",12.00,18.00,,"ft","inch",5.00
933326370,"1525877",10596182,1,"016",12.00,18.00,,"ft","inch",5.00
933326371,"1525878",10596183,1,"016",12.00,18.00,,"ft","inch",5.00
933326372,"1525879",10596184,1,"016",12.00,18.00,,"ft","inch",5.00
933326373,"1525880",10596185,1,"016",12.00,18.00,,"ft","inch",5.00
933326374,"1525881",10596186,1,"016",12.00,18.00,,"ft","inch",5.00
933326375,"1525882",10596187,1,"016",15.00,21.00,,"ft","inch",5.00
933326376,"1525883",10596188,1,"016",12.00,18.00,,"ft","inch",5.00
933326377,"1525884",10596189,1,"016",14.00,20.00,,"ft","inch",5.00
933326378,"1525885",10596190,1,"016",14.00,20.00,,"ft","inch",5.00
933326379,"1525886",10596191,1,"018",18.00,24.00,,"ft","inch",5.00
933326380,"1526021",10596326,1,"008",40.00,44.00,,"ft","inch",5.00
933326381,"1526022",10596327,1,"008",40.00,44.00,,"ft","inch",5.00
933326382,"1526040",10596345,1,"016",28.00,31.00,,"ft","inch",2.00
933326383,"1526041",10596346,1,"016",27.00,30.00,,"ft","inch",2.00
933326384,"1526042",10596347,1,"016",24.00,27.00,,"ft","inch",2.00
933326385,"1526044",10596349,1,"016",30.00,33.00,,"ft","inch",2.00
933326386,"1526045",10596350,1,"016",27.00,30.00,,"ft","inch",2.00
933326387,"1526046",10596351,1,"016",24.00,27.00,,"ft","inch",2.00
933326388,"1526047",10596352,1,"016",25.00,28.00,,"ft","inch",2.00
933326389,"1526048",10596353,1,"016",25.00,28.00,,"ft","inch",2.00
933326390,"1526049",10596354,1,"016",32.00,35.00,,"ft","inch",2.00
933326391,"1526050",10596355,1,"016",26.00,29.00,,"ft","inch",2.00
933326392,"1526055",10596360,1,"080",63.00,73.00,,"ft","inch",10.00
933326393,"1526056",10596361,1,"006",28.00,44.00,,"ft","inch",10.00
933326394,"1526136",10596439,1,"018",41.00,45.00,,"ft","inch",6.00
933326395,"1526172",10596474,1,"010",,,,"ft","inch",5.00
933326396,"1526214",10596514,1,"006",127.00,131.00,,"ft","inch",6.00
933326397,"1526291",10596576,1,"012",20.00,30.00,,"ft","inch",6.00
933326398,"1526292",10596577,1,"012",20.00,30.00,,"ft","inch",6.00
933326399,"1526293",10596578,1,"012",20.00,30.00,,"ft","inch",6.00
933326400,"1526294",10596579,1,"012",20.00,30.00,,"ft","inch",6.00
933326401,"1526299",10596584,1,"010",100.00,108.00,,"ft","inch",6.00
933326402,"1526468",10596744,1,"010",190.00,200.00,,"ft","inch",2.00
933326403,"1526470",10596746,1,"010",16.00,31.00,,"ft","inch",6.00
933326404,"1526563",10596830,1,"200",26.00,32.00,,"ft","inch",1.00
933326405,"1526564",10596831,1,"200",25.00,26.00,,"ft","inch",0.75
933326406,"1526565",10596832,1,"200",55.00,56.00,,"ft","inch",0.75
933326407,"1526566",10596833,1,"200",80.00,81.00,,"ft","inch",0.75
933326408,"1526567",10596834,1,"200",32.00,33.00,,"ft","inch",0.75
933326409,"1526568",10596835,1,"200",14.00,15.00,,"ft","inch",0.75
933326410,"1526569",10596836,1,"200",,,,"ft","inch",0.75
933326411,"1526571",10596838,1,"010",3.00,35.00,,"ft","inch",1.00
933326412,"1526572",10596839,1,"010",3.00,6.00,,"ft","inch",1.00
933326413,"1526637",10596898,1,"010",18.00,23.00,,"ft","inch",1.50
933326414,"1526638",10596899,1,"010",18.00,21.00,,"ft","inch",1.50
933326415,"1526639",10596900,1,"010",9.00,12.00,,"ft","inch",1.50
933326416,"1526640",10596901,1,"010",32.00,35.00,,"ft","inch",1.50
933326417,"1526641",10596902,1,"010",29.00,32.00,,"ft","inch",1.50
933326418,"1526642",10596903,1,"010",28.00,31.00,,"ft","inch",1.50
933326419,"1526643",10596904,1,"010",28.00,31.00,,"ft","inch",1.50
933326420,"1526644",10596905,1,"010",15.00,18.00,,"ft","inch",1.50
933326421,"1526645",10596906,1,"010",24.00,27.00,,"ft","inch",1.50
933326422,"1526646",10596907,1,"010",28.00,31.00,,"ft","inch",1.50
933326423,"1526647",10596908,1,"010",3.00,6.00,,"ft","inch",1.50
933326424,"1526648",10596909,1,"010",28.00,31.00,,"ft","inch",1.50
933326425,"1526649",10596910,1,"010",30.00,33.00,,"ft","inch",1.50
933326426,"1526650",10596911,1,"010",30.00,33.00,,"ft","inch",1.50
933326427,"1526651",10596912,1,"010",23.00,28.00,,"ft","inch",1.50
933326428,"1526652",10596913,1,"010",27.00,30.00,,"ft","inch",1.50
933326429,"1526653",10596914,1,"010",22.00,32.00,,"ft","inch",1.50
933326430,"1526794",10597052,1,"025",68.00,71.00,,"ft","inch",6.00
933326431,"1526813",10597071,1,"060",23.00,26.00,,"ft","inch",4.00
933326432,"1527014",10597266,1,"030",46.00,51.00,,"ft","inch",6.00
933326433,"1527076",10597325,1,"008",40.00,44.00,,"ft","inch",5.00
933326434,"1527077",10597326,1,"008",40.00,44.00,,"ft","inch",5.00
933326435,"1527181",10597421,1,"000",,,,"ft","inch",
933326436,"1527364",10597584,1,"012",50.00,53.00,,"ft","inch",5.50
933326437,"1527365",10597585,1,"012",40.00,43.00,,"ft","inch",5.50
933326438,"1527366",10597586,1,"016",47.00,50.00,,"ft","inch",5.50
933326439,"1527367",10597587,1,"016",50.00,53.00,,"ft","inch",5.50
933326440,"1527368",10597588,1,"010",32.00,35.00,,"ft","inch",6.00
933326441,"1527369",10597589,1,"016",43.00,46.00,,"ft","inch",5.50
933326442,"1527370",10597590,1,"016",40.00,43.00,,"ft","inch",5.50
933326443,"1527371",10597591,1,"018",36.00,39.00,,"ft","inch",5.50
933326444,"1527372",10597592,1,"012",43.00,46.00,,"ft","inch",5.50
933326445,"1527373",10597593,1,"016",38.00,41.00,,"ft","inch",6.00
933326446,"1527490",10597699,1,"010",16.00,36.00,,"ft","inch",8.00
933326447,"1527579",10597784,1,"008",34.00,38.00,,"ft","inch",5.00
933326448,"1527580",10597785,1,"008",40.00,44.00,,"ft","inch",5.00
933326449,"1527581",10597786,1,"008",,,,"ft","inch",5.00
933326450,"1527636",10597839,1,"060",44.00,52.00,,"ft","inch",8.62
933326451,"1527678",10597874,1,"200",,,,"ft","inch",1.00
933326452,"1527679",10597875,1,"200",,,,"ft","inch",1.00
933326453,"1527680",10597876,1,"200",44.00,,,"ft","inch",
933326454,"1527681",10597877,1,"200",,,,"ft","inch",1.00
933326455,"1527760",10597928,1,"008",49.00,52.00,,"ft","inch",6.00
933326456,"1527761",10597929,1,"010",44.00,47.00,,"ft","inch",6.00
933326457,"1527762",10597930,1,"010",22.00,25.00,,"ft","inch",6.00
933326458,"1527764",10597931,1,"006",52.00,55.00,,"ft","inch",6.00
933326459,"1527765",10597932,1,"012",22.00,25.00,,"ft","inch",6.00
933326460,"1527766",10597933,1,"012",24.00,27.00,,"ft","inch",6.00
933326461,"1527768",10597935,1,"008",49.00,52.00,,"ft","inch",6.00
933326462,"1527811",10597972,1,"050",61.00,65.00,,"ft","inch",6.00
933326463,"1527828",10597987,1,"010",48.00,51.00,,"ft","inch",6.00
933326464,"1527829",10597988,1,"016",139.00,142.00,,"ft","inch",6.00
933326465,"1527831",10597989,1,"006",46.00,49.00,,"ft","inch",6.00
933326466,"1527833",10597991,1,"008",37.00,41.00,,"ft","inch",6.00
933326467,"1527834",10597992,1,"012",18.00,21.00,,"ft","inch",6.00
933326468,"1527858",10598009,1,"006",40.00,46.00,,"ft","inch",3.00
933326469,"1527906",10598031,1,"250",63.00,78.00,,"ft","inch",10.00
933326470,"1528046",10598156,1,"250",63.00,78.00,,"ft","inch",10.00
933326471,"1528051",10598161,1,"010",10.00,20.00,,"ft","inch",2.00
933326472,"1528052",10598162,1,"010",10.00,20.00,,"ft","inch",2.00
933326473,"1528053",10598163,1,"010",10.00,20.00,,"ft","inch",2.00
933326474,"1528054",10598164,1,"010",10.00,20.00,,"ft","inch",2.00
933326475,"1528055",10598165,1,"010",10.00,20.00,,"ft","inch",2.00
933326476,"1528056",10598166,1,"100",5.00,15.00,,"ft","inch",2.00
933326477,"1528057",10598167,1,"100",5.00,15.00,,"ft","inch",2.00
933326478,"1528058",10598168,1,"100",5.00,15.00,,"ft","inch",2.00
933326479,"1528059",10598169,1,"100",5.00,15.00,,"ft","inch",2.00
933326480,"1528060",10598170,1,"010",5.00,10.00,,"ft","inch",2.00
933326481,"1528061",10598171,1,"100",5.00,15.00,,"ft","inch",2.00
933326482,"1528062",10598172,1,"100",5.00,10.00,,"ft","inch",2.00
933326483,"1528063",10598173,1,"100",3.00,13.00,,"ft","inch",2.00
933326484,"1528064",10598174,1,"100",5.00,10.00,,"ft","inch",2.00
933326485,"1528065",10598175,1,"100",5.00,10.00,,"ft","inch",2.00
933326486,"1528066",10598176,1,"100",5.00,10.00,,"ft","inch",2.00
933326487,"1528067",10598177,1,"010",5.00,10.00,,"ft","inch",2.00
933326488,"1528068",10598178,1,"010",5.00,15.00,,"ft","inch",2.00
933326489,"1528131",10598240,1,"010",112.00,116.00,,"ft","inch",6.00
933326490,"1528133",10598242,1,"020",29.00,33.00,,"ft","inch",5.50
933326491,"1528134",10598243,1,,42.00,84.00,,"ft","inch",
933326492,"1528135",10598244,1,"010",35.00,39.00,,"ft","inch",5.50
933326493,"1528137",10598246,1,"006",54.00,58.00,,"ft","inch",
933326494,"1528139",10598248,1,"006",54.00,58.00,,"ft","inch",
933326495,"1528149",10598258,1,"010",10.00,20.00,,"ft","inch",2.00
933326496,"1528183",10598292,1,"150",53.00,78.00,,"ft","inch",10.00
933326497,"1528185",10598294,1,"010",5.00,15.00,,"ft","inch",2.00
933326498,"1528186",10598295,1,"010",4.00,14.00,,"ft","inch",2.00
933326499,"1528187",10598296,1,"010",5.00,15.00,,"ft","inch",2.00
933326500,"1528188",10598297,1,"010",5.00,15.00,,"ft","inch",2.00
933326501,"1528189",10598298,1,"001",2.00,5.00,,"ft","inch",2.00
933326502,"1528190",10598299,1,"100",4.00,14.00,,"ft","inch",2.00
933326503,"1528191",10598300,1,"100",4.00,14.00,,"ft","inch",2.00
933326504,"1528192",10598301,1,"100",2.00,12.00,,"ft","inch",2.00
933326505,"1528193",10598302,1,"010",5.00,15.00,,"ft","inch",2.00
933326506,"1528194",10598303,1,"010",5.00,15.00,,"ft","inch",2.00
933326507,"1528195",10598304,1,"010",5.00,15.00,,"ft","inch",2.00
933326508,"1528196",10598305,1,"010",4.00,14.00,,"ft","inch",2.00
933326509,"1528197",10598306,1,"010",4.00,14.00,,"ft","inch",2.00
933326510,"1528250",10598359,1,"100",5.00,10.00,,"ft","inch",2.00
933326511,"1528251",10598360,1,"010",2.00,12.00,,"ft","inch",2.00
933326512,"1528252",10598361,1,"001",3.00,13.00,,"ft","inch",2.00
933326513,"1528253",10598362,1,"010",3.00,13.00,,"ft","inch",2.00
933326514,"1528254",10598363,1,"010",3.00,13.00,,"ft","inch",2.00
933326515,"1528255",10598364,1,"010",4.00,14.00,,"ft","inch",2.00
933326516,"1528256",10598365,1,"010",3.00,13.00,,"ft","inch",2.00
933326517,"1528305",10598414,1,"010",8.00,18.00,,"ft","inch",2.00
933326518,"1528306",10598415,1,"010",8.00,18.00,,"ft","inch",2.00
933326519,"1528307",10598416,1,"010",8.00,18.00,,"ft","inch",2.00
933326520,"1528308",10598417,1,"010",8.00,18.00,,"ft","inch",2.00
933326521,"1528309",10598418,1,"010",8.00,18.00,,"ft","inch",2.00
933326522,"1528310",10598419,1,"010",8.00,18.00,,"ft","inch",2.00
